scenario_name,density,region_radius_m,coherence,frequency_khz,mean_abs_v,var_v,rms_abs_v,p90_abs_v,p95_abs_v,p99_abs_v,exceedance_probability,exceedance_threshold_v,sample_size,exceedance_probability_fixed_tau03,exceedance_tau_fixed_v
ppp,12.0,500.0,0.0,145.0,0.09429255015091428,0.004830415270246698,0.11713880776330866,0.17063926328583529,0.20332546324690665,0.325654956514142,0.0009765625,1.0,1024,0.01171875,0.3
ppp,12.0,500.0,0.0,146.0,0.09433030504492952,0.00479699895672998,0.11702651582696734,0.17134908113108058,0.20558366436039094,0.3103038058571137,0.0009765625,1.0,1024,0.01171875,0.3
ppp,12.0,500.0,0.0,147.0,0.09438617347795003,0.004951636100644373,0.1177301399152063,0.1747295524123905,0.20636981529899168,0.3257331566638054,0.0009765625,1.0,1024,0.0107421875,0.3
ppp,12.0,500.0,0.0,148.0,0.09452339691230965,0.004828127343683682,0.11731496028864226,0.17221520234717516,0.20429789770564047,0.30804835564585364,0.0009765625,1.0,1024,0.01171875,0.3
ppp,12.0,500.0,0.0,149.0,0.09479700038787402,0.004895176210785997,0.11782040355271486,0.17193267956667438,0.20579084387257307,0.322772228333805,0.0009765625,1.0,1024,0.01171875,0.3
ppp,12.0,500.0,0.0,150.0,0.09460483872011363,0.004869897159324498,0.11755837983139786,0.1701664785097876,0.20720754992598645,0.3234405087320598,0.0009765625,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,2.0,0.15042111230661917,0.017012685594525394,0.19909594828144023,0.2785929513137884,0.36729189601659484,0.6438541527709924,0.0029296875,1.0,1024,0.080078125,0.3
clustered,12.0,500.0,0.0,3.0,0.13033504147058375,0.010349056131408817,0.16533686572131337,0.2405636923936596,0.30522033576650237,0.5186016307417152,0.001953125,1.0,1024,0.05078125,0.3
clustered,12.0,500.0,0.0,4.0,0.11848934325066975,0.007400980251430944,0.14642644814174105,0.21594141382577242,0.2703300182750977,0.4375364937487547,0.0,1.0,1024,0.0341796875,0.3
clustered,12.0,500.0,0.0,5.0,0.11154548900845354,0.0059507404562048226,0.13562129838023174,0.20157315389624936,0.2498530946257869,0.3814978276499101,0.0,1.0,1024,0.025390625,0.3
clustered,12.0,500.0,0.0,6.0,0.10662247474712319,0.005158746389482806,0.1285577633232771,0.1959267782048334,0.23850589888993462,0.34843162499453834,0.0,1.0,1024,0.0205078125,0.3
clustered,12.0,500.0,0.0,7.0,0.1029534223329414,0.004607953221127092,0.12331812677458286,0.1884720052792602,0.22804974212892307,0.33080988258807237,0.0,1.0,1024,0.0185546875,0.3
clustered,12.0,500.0,0.0,8.0,0.10037175993217527,0.004252725944597623,0.11969634972078241,0.18255990695990693,0.21868768954847342,0.3136757159122632,0.0,1.0,1024,0.013671875,0.3
clustered,12.0,500.0,0.0,9.0,0.09834163146552032,0.003965221156972643,0.11677455902838108,0.17952994069406186,0.21242427495259078,0.3036317771288519,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,10.0,0.09653707080130629,0.003725090085394898,0.1142125042378956,0.17468960622594093,0.21684393484878078,0.2966960218029869,0.0,1.0,1024,0.0087890625,0.3
clustered,12.0,500.0,0.0,11.0,0.09546406961698299,0.0036080715309666916,0.11278945038789251,0.1715161283190283,0.20823450871771257,0.2911882387249164,0.0,1.0,1024,0.0078125,0.3
clustered,12.0,500.0,0.0,12.0,0.09446083199289002,0.0034371552120523283,0.1111755548348706,0.17001477678172264,0.20259183031237943,0.28738482882726774,0.0,1.0,1024,0.0068359375,0.3
clustered,12.0,500.0,0.0,13.0,0.09360843042128854,0.003349574240386869,0.11005504298451792,0.167064861800265,0.20194703528378116,0.27812877593585633,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,14.0,0.09301268831704383,0.003277485420340913,0.10921925475072816,0.16565707275233707,0.19838119979228444,0.27765373117261216,0.0,1.0,1024,0.0068359375,0.3
clustered,12.0,500.0,0.0,15.0,0.09291623602461622,0.00324376367027267,0.10898252422868016,0.16570061494419877,0.19833100855051425,0.27316278551788875,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,16.0,0.09266584226966337,0.003217013028137778,0.10864608300202962,0.1652744087670191,0.1965238122949215,0.2809239837920761,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,17.0,0.09263766780932375,0.0031846065895691595,0.10847278039545119,0.166173358350682,0.1937750942017585,0.2681147995748947,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,18.0,0.09289964508430894,0.003178506544097579,0.10866853546858973,0.16549963624944036,0.19555029348093578,0.2661820866777682,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,19.0,0.09329750046472497,0.0032123663053700183,0.10916405039359513,0.16814463560889098,0.19545731540809816,0.26586784128475427,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,20.0,0.0937771859725611,0.003220212323396507,0.10961009502928468,0.16682641663408232,0.19785827567096764,0.26719233605988996,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,21.0,0.09398601692849676,0.003226899687508956,0.10981926545735331,0.16625538947130927,0.19932941839179866,0.272281383068183,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,22.0,0.09396934294224724,0.0032187897165938516,0.10976806060777207,0.16498295106532337,0.19877362549109154,0.26865890462274783,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,23.0,0.09367651226070488,0.0032275012074141343,0.10955724602573817,0.16639514419784016,0.19941921725064657,0.2720248137644924,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,24.0,0.09268794693571089,0.0031178399942143214,0.10820764992074951,0.16348810995719815,0.19591497388559093,0.26612386573680064,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,25.0,0.09221824833332525,0.003117948295917868,0.10780609269231825,0.16249301419530882,0.19410964217100268,0.26952897695879047,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,26.0,0.09153174501002406,0.00305646908605438,0.10693235913714073,0.16010156850353155,0.19448779545058686,0.2592964163070236,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,27.0,0.09093245057220883,0.003002855366062061,0.1061676312871737,0.1597480845237645,0.19265442641993333,0.26375813082322025,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,28.0,0.09082771122737572,0.00298360989846735,0.10598718330661921,0.16058056430046638,0.1892738836249328,0.2638434355246058,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,29.0,0.09049491043600968,0.0029611261991422146,0.10559571494129688,0.16210473052263263,0.18945839900064873,0.25255545660211115,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,30.0,0.09022658128998223,0.002957065192643567,0.10534657642240368,0.15910682944365268,0.1891661491555265,0.2593145902838583,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,31.0,0.09002413316924365,0.002939902707860223,0.10509161365558119,0.15942954606818974,0.18724320702250707,0.26084719949082136,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,32.0,0.0902270565813835,0.0029638889530052433,0.10537936559092308,0.1613937711271874,0.1862178138364764,0.2625831284079385,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,33.0,0.09007829343545581,0.002958669877544601,0.1052272247367034,0.1592916261199161,0.18577101994249923,0.26181988900559744,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,34.0,0.09003433845656386,0.0029637096453972536,0.10521355305619304,0.15967055479310818,0.1863173666834302,0.2665545715723257,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,35.0,0.09029888464741612,0.0029752329020349315,0.10549465138386065,0.160157619147627,0.18393403507973802,0.26863782957047316,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,36.0,0.09002972890142577,0.0029216781330216757,0.10500966726490421,0.16121721462524644,0.1860847055040861,0.26537405094730465,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,37.0,0.09009622898429094,0.0029131582837012794,0.10502613370438363,0.15855859516908705,0.18843512242102753,0.25775182007962155,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,38.0,0.0902962014650989,0.002985990252179433,0.10554332878588377,0.16106632346791921,0.18693660193839182,0.2651228496564796,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,39.0,0.09026034684812867,0.0029424829779138083,0.1053062827710593,0.16175849092644082,0.18780959103650943,0.26590580397262426,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,40.0,0.09052082156195744,0.002985919446327452,0.10573522867322505,0.16227516390722235,0.19135502886077815,0.2688939352285973,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,41.0,0.0906066275497773,0.0030005381191658253,0.10587775533656675,0.1609019082680695,0.1911644695797134,0.2658486649907589,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,42.0,0.09055716663233057,0.002975176392707031,0.1057155467335941,0.16232276121057204,0.19055278432129158,0.26880090557552067,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,43.0,0.09071066027005087,0.00301258937525694,0.10602364482456507,0.16384657167638791,0.19197359007140322,0.26425973400851804,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,44.0,0.0907654361025549,0.002996746819640762,0.10599580751391888,0.16166380484245166,0.1943369655746619,0.26513954111962124,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,45.0,0.09084338868682781,0.003008497192631185,0.10611794598811862,0.1660682259742651,0.1914263669335807,0.2656768805127446,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,46.0,0.0913599910719528,0.0030740986715611963,0.1068678934022211,0.16514118765899416,0.19224041302985573,0.26718433624086163,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,47.0,0.09106351454374369,0.0030327377278003844,0.10642039940189571,0.16271856320404865,0.19290952420305565,0.2665297023093687,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,48.0,0.09114351288876428,0.003034611593260102,0.1064976597628532,0.1652870918039061,0.19364600821702113,0.2594871788569299,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,49.0,0.09131647057866264,0.0030455160419691294,0.10669683144739064,0.16625512456819463,0.19020025265878449,0.2616006549555237,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,50.0,0.09144553222689931,0.0030828630534533628,0.1069820004379907,0.16678823542653082,0.1955568691154702,0.2580874541471603,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,51.0,0.09166429263692939,0.0031028765068621665,0.10726238414043758,0.16973727082028903,0.19588015794628735,0.2622256518618294,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,52.0,0.09179986047472122,0.0031318977968490588,0.10751331164105839,0.16718559812365194,0.1978129188905994,0.2689061147514831,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,53.0,0.09183824593396821,0.0031236631614795156,0.10750779775303532,0.1684031959030906,0.19937825792354658,0.27163991407239413,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,54.0,0.0917896032678012,0.003127474739801861,0.10748398023827645,0.167531612779869,0.1993413747773169,0.26429631410843085,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,55.0,0.09217124880531359,0.0031751754093864706,0.10803108124848836,0.16913546612978306,0.199698212660561,0.2618271177281613,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,56.0,0.09225547722498677,0.003159341360983735,0.10802969239516415,0.17016787250676224,0.20076761222183792,0.26345842162560695,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,57.0,0.09259724561244856,0.003209626052219088,0.10855356257272818,0.17012456641058274,0.20265475430111043,0.2659291613336442,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,58.0,0.09236516075853135,0.0031834839990788704,0.10823496163914971,0.16912555036224383,0.20288445246134504,0.26219826849425554,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,59.0,0.09291176994828791,0.0032751827596762977,0.10912277376698172,0.16966415914717375,0.19730358002156878,0.27238420542632596,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,60.0,0.09275982370317437,0.0032313775025250967,0.10879229014948204,0.16824597317491466,0.2019999548527681,0.26887168370943637,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,61.0,0.09291355772365367,0.0032271795573465835,0.10890412648845454,0.16756573980855285,0.20145133050353561,0.26569891297415016,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,62.0,0.09287586059887368,0.0032456319658601177,0.10895667693097809,0.17108582478328715,0.2050859584145999,0.2676878339344695,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,63.0,0.09316976405953599,0.0032731024708430334,0.10933301150957399,0.16746486893828483,0.20247902938071233,0.2671649169115408,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,64.0,0.09334590581178795,0.0032774534136271174,0.1095030207138155,0.16841268174609889,0.20053809723926752,0.2679864151023064,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,65.0,0.09340139393700726,0.0032771285160455186,0.10954884255628417,0.17005324760447682,0.20432789044608352,0.27413308972428574,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,66.0,0.09351683020458788,0.0033135324488675717,0.10981315941352973,0.17221587206706268,0.20252895793247414,0.27491272047790255,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,67.0,0.09361292074088799,0.0033174978944353426,0.10991304210181392,0.17214256609912748,0.1984668010066429,0.2723783083041536,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,68.0,0.09373987326073689,0.0033221812533902723,0.11004246949396078,0.17364889221681265,0.19945328792508007,0.27277175757196737,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,69.0,0.09408423512276697,0.003344710648789165,0.11043800952310423,0.17392378300076106,0.20248076098191012,0.2714510588886667,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,70.0,0.0941879650909216,0.0033483434214364887,0.11054282513761422,0.17255061688790027,0.20416341226042212,0.27348292581084443,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,71.0,0.09436794175623696,0.0033765950669866892,0.11082374970327985,0.1717351524515206,0.19984754951327216,0.2740976563594082,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,72.0,0.09441158724515103,0.0033802070899472615,0.110877206386597,0.17401491265266658,0.204679324632514,0.2701052101800354,0.0,1.0,1024,0.0068359375,0.3
clustered,12.0,500.0,0.0,73.0,0.09467281367266706,0.003379821976999957,0.11109799109659675,0.17383602625142103,0.20422014952983056,0.2809838449821479,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,74.0,0.09471063690442212,0.003368109351277964,0.1110775138996154,0.17736430354975324,0.20822426501472163,0.27746191309237545,0.0,1.0,1024,0.001953125,0.3
clustered,12.0,500.0,0.0,75.0,0.09495257664255836,0.0033789018684814856,0.11133235683996996,0.17508402423610656,0.2082269676353348,0.27508023274316457,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,76.0,0.09511339810125626,0.0034234968399220796,0.1116694019787432,0.17368757145249775,0.20697911134765726,0.28396991385906517,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,77.0,0.09534483564216167,0.0034418393656323537,0.11194854643658031,0.1739949817263419,0.21200763781985793,0.28372114445266744,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,78.0,0.09540755994109514,0.003448483268870276,0.1120316284036965,0.17320943846707937,0.2103828531350712,0.2842109052091757,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,79.0,0.0955848386884221,0.0034544543826452406,0.11220924992948182,0.17597197641091528,0.208675899160602,0.2885224623535058,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,80.0,0.0955119564429372,0.003420534556400868,0.11199584090473359,0.17418665998863425,0.20799402410459975,0.28374426566569005,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,81.0,0.09600548735749195,0.003502297194918555,0.11278009929800605,0.17552309653891013,0.21371725695351906,0.28410275736967155,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,82.0,0.09579399294707436,0.003466055501643492,0.11243907055106611,0.17690388122710743,0.2091045325534311,0.28548581787424276,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,83.0,0.09607175318491884,0.0034702615612036223,0.11269446890254901,0.17595129171468316,0.21067850473524552,0.27397992952126815,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,84.0,0.0963437860468134,0.0035002810047520734,0.11305930352954696,0.17609860924428833,0.21460160724080707,0.2821477609964022,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,85.0,0.09637678678768805,0.0035235635691352627,0.11319032026041248,0.17454903017309809,0.21411434650138964,0.2872498136885756,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,86.0,0.09646547501335925,0.0034863972889720867,0.11310165851359176,0.178149991675618,0.2138601640401728,0.2711025327350067,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,87.0,0.09672867235751557,0.00353513691947996,0.1135410629487304,0.17831518138131836,0.21804912826254697,0.2736143668055522,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,88.0,0.09689952716421961,0.003527828630087719,0.1136545071466022,0.17551073787499366,0.21504688296877092,0.279006106153293,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,89.0,0.09694156978026539,0.00358646940391707,0.11394795897855799,0.178994587176249,0.21548164248112067,0.28168164499350556,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,90.0,0.09709526183722837,0.0035974597156351643,0.11412690124100935,0.1786890974461253,0.21533508757067743,0.2760782019390117,0.0,1.0,1024,0.00390625,0.3
clustered,12.0,500.0,0.0,91.0,0.09720113567965345,0.0035606159479512206,0.11405558612082803,0.17897414989048382,0.21464147014238355,0.2795470839490467,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,92.0,0.09762731130687205,0.003646024272093749,0.11479162070945186,0.17922085528462148,0.2154889593894742,0.2867775074464047,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,93.0,0.09751066306902838,0.0036214705685250685,0.11458533929210422,0.18148271422966408,0.21475103596384845,0.28371162707886205,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,94.0,0.09763851003310897,0.00363362685951647,0.11474713722355775,0.17794096766845469,0.21616496955078526,0.2752974788157334,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,95.0,0.09777840370139478,0.0036374425633373627,0.11488280460421522,0.18029108860194987,0.21942619334931296,0.27823470984685506,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,96.0,0.09793908601054838,0.003634384421678602,0.11500629978509957,0.18219953002793587,0.2124487107965152,0.27549066469622074,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,97.0,0.09815859521902875,0.003713806852339175,0.11553751195050165,0.18280510879444026,0.21612710888200837,0.2828512245182148,0.0,1.0,1024,0.0029296875,0.3
clustered,12.0,500.0,0.0,98.0,0.09832453660304773,0.0036935776770991484,0.11559105577553663,0.17764559877305472,0.2151726604254217,0.2801633352293587,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,99.0,0.09834473599727918,0.0036887742310038065,0.11558746181735434,0.1798538951963944,0.215875561259893,0.2781438271085896,0.0,1.0,1024,0.0048828125,0.3
clustered,12.0,500.0,0.0,100.0,0.09856534282636759,0.0037203129234306535,0.11591134426754797,0.18256454051167917,0.2169577108815374,0.2794637102626477,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,101.0,0.09872087600492929,0.0037216978594567943,0.11604959809769881,0.17904679953714672,0.22022543047841295,0.2867922760738132,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,102.0,0.09879980361350162,0.003737140743115092,0.11618322571344616,0.18205616240181854,0.21864661402675475,0.28533674154372796,0.0,1.0,1024,0.0068359375,0.3
clustered,12.0,500.0,0.0,103.0,0.09902014693580338,0.0037402948725433083,0.11638421014781773,0.17957901981851823,0.2182673611949689,0.27991180157096274,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,104.0,0.09917361370878794,0.0037879535508470188,0.11671914670227379,0.1809161335888065,0.21492494393144074,0.28226082215394727,0.0,1.0,1024,0.0078125,0.3
clustered,12.0,500.0,0.0,105.0,0.09957348368757944,0.0037800615199933465,0.11702538260426239,0.18245492224201326,0.21956793351271786,0.28849418169897423,0.0,1.0,1024,0.0068359375,0.3
clustered,12.0,500.0,0.0,106.0,0.09956972970380386,0.003804254836819129,0.11712551348919538,0.18052961487659053,0.21711119919401578,0.29213706140003576,0.0,1.0,1024,0.005859375,0.3
clustered,12.0,500.0,0.0,107.0,0.09963482953571326,0.003785462091390101,0.11710064623220805,0.18096673011583714,0.21568888842495115,0.29319820812707076,0.0,1.0,1024,0.009765625,0.3
clustered,12.0,500.0,0.0,108.0,0.10021619428420697,0.0038789319675999194,0.11799244706509751,0.18196312141223656,0.2220910404310579,0.2943933448729909,0.0,1.0,1024,0.009765625,0.3
clustered,12.0,500.0,0.0,109.0,0.10020117930727508,0.0038401781310510277,0.11781534053602577,0.18262472760466705,0.21825341421436947,0.2947557213900666,0.0,1.0,1024,0.009765625,0.3
clustered,12.0,500.0,0.0,110.0,0.10049228308670488,0.003822862987256044,0.11798966881568265,0.18078460781811415,0.2174586050751579,0.2909203826886926,0.0,1.0,1024,0.0087890625,0.3
clustered,12.0,500.0,0.0,111.0,0.10056174497541115,0.0038505766395253013,0.11816615925054402,0.18255303709950169,0.21622768356022265,0.2999834916457226,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,112.0,0.10081024135111319,0.003876791729800411,0.11848838124926048,0.180138621628879,0.21703036949046003,0.2986895072196056,0.0,1.0,1024,0.009765625,0.3
clustered,12.0,500.0,0.0,113.0,0.10075559011407402,0.0038421732004558303,0.11829565562475708,0.1819151554197011,0.21643741743070335,0.30207818722955504,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,114.0,0.10105185497173136,0.003920838490979324,0.11887941741196056,0.18441891188445506,0.21766531399283912,0.30089903792088085,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,115.0,0.10133634130700625,0.003946582621590842,0.11922934492431342,0.18420087320548814,0.21690594927261106,0.29863058331226194,0.0,1.0,1024,0.009765625,0.3
clustered,12.0,500.0,0.0,116.0,0.10132361702826123,0.003913823879015496,0.11908106166265585,0.18581703782244327,0.2125669778140617,0.3076182267200774,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,117.0,0.1015103790892802,0.0038844266921566435,0.11911668126255877,0.1835437969764481,0.21631650926248064,0.3010443074944852,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,118.0,0.10187187639754264,0.003924414928205422,0.11959219928139805,0.18587183535089938,0.2117772567515883,0.29932759282383503,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,119.0,0.10193309797868613,0.003908229262208674,0.11957669390705324,0.18317665171971267,0.2154635191788047,0.30439489368707673,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,120.0,0.1022716628506335,0.004017010822874737,0.12031834375982901,0.18707769029930746,0.217134328122517,0.29364164297689604,0.0,1.0,1024,0.009765625,0.3
clustered,12.0,500.0,0.0,121.0,0.10222718093801242,0.004029319725102805,0.12033169261518736,0.18487827031974935,0.21963222653613743,0.30110061695853474,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,122.0,0.10265780544704911,0.004046480646473324,0.12076881081503416,0.1860276705422006,0.21607796247660746,0.2982043636660824,0.0,1.0,1024,0.009765625,0.3
clustered,12.0,500.0,0.0,123.0,0.10272166428046804,0.004053478695760002,0.12085205421634002,0.18479731321400442,0.21902177940839912,0.3042610901477013,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,124.0,0.10288513256748646,0.004089201415763196,0.12113856495432188,0.18540784038918706,0.21779462322049184,0.3022329933541863,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,125.0,0.10296853784167924,0.004062455972297119,0.12109903285142473,0.18668669725260847,0.22029948734801516,0.3069051275462407,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,126.0,0.10304018030048044,0.004102152457001743,0.12132366303964474,0.18636280864939245,0.21995251848915182,0.3001915719077775,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,127.0,0.10302745728034866,0.004072527635929375,0.12119069514440226,0.18426106979671059,0.22267839464236994,0.30425528398783364,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,128.0,0.10330730056631089,0.004089202497344608,0.1214973285617536,0.18447269133941702,0.22542549708396756,0.3025891276830921,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,129.0,0.10345691522729605,0.004205608335890981,0.12210217706592665,0.1836233503866993,0.22396798224277287,0.3126051175874309,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,130.0,0.10352370120608279,0.00422813881016685,0.12225095304975399,0.18478501239429262,0.22461708007421322,0.31430291527516063,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,131.0,0.10381394942414597,0.004288903669496023,0.12274461195724708,0.18415453952720792,0.22670904017091056,0.31615922342214575,0.0,1.0,1024,0.0126953125,0.3
clustered,12.0,500.0,0.0,132.0,0.10397166700038897,0.004288543971360374,0.12287657022475906,0.18564053877480696,0.22579403875055162,0.307456174331391,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,133.0,0.10372365869286748,0.004300498350287095,0.12271550726343251,0.18591370813719202,0.22411240349507977,0.3010720105417347,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,134.0,0.10409728351005663,0.004374488737069486,0.12333180113515976,0.18687905138623967,0.22876750917748437,0.31214020845645674,0.0,1.0,1024,0.0107421875,0.3
clustered,12.0,500.0,0.0,135.0,0.10429582795218083,0.004422937182483352,0.12369541992618101,0.18854556089146915,0.2288569935700255,0.30981677358810567,0.0,1.0,1024,0.01171875,0.3
clustered,12.0,500.0,0.0,136.0,0.10428628226774554,0.0044264274018311145,0.12370147966398387,0.18615951870646058,0.2299672381401447,0.31017800386970124,0.0,1.0,1024,0.0146484375,0.3
clustered,12.0,500.0,0.0,137.0,0.10428037203047603,0.004432319887139458,0.12372031311774936,0.18576017267436398,0.23019575227860345,0.3150431207259915,0.0,1.0,1024,0.013671875,0.3
clustered,12.0,500.0,0.0,138.0,0.10440458947950831,0.004479710147049102,0.12401624269197063,0.18755349284051764,0.22826900854181698,0.32033349485502866,0.0,1.0,1024,0.013671875,0.3
clustered,12.0,500.0,0.0,139.0,0.10447008807020342,0.004530965446782694,0.12427777254271478,0.18880339932288254,0.22833172523950337,0.32338736896765996,0.0,1.0,1024,0.015625,0.3
