feeder_id,feeder_name,frequency_khz,distance_m,ztr_mag_matched_ohm,ztr_mag_resistive_ohm,relative_difference
A,urban_short,150.0,290.0,0.2192154833615815,0.13985452551468094,0.5674536276523265
A,urban_short,150.0,300.0,0.21857196784954575,0.1535777680227668,0.4232005756011771
A,urban_short,150.0,310.0,0.21793034140213224,0.1666161624450251,0.3079783989985858
A,urban_short,150.0,320.0,0.21729059847391854,0.1788157479776156,0.21516477676853876
A,urban_short,150.0,330.0,0.21665273353576162,0.19004964610255823,0.1399796736208986
A,urban_short,150.0,340.0,0.216016741074749,0.20021118686701195,0.07894441092462887
A,urban_short,150.0,350.0,0.21538261559415178,0.2092099350677219,0.029504719861567618
A,urban_short,150.0,360.0,0.21475035161337708,0.21696935379236057,0.010227260855959755
A,urban_short,150.0,370.0,0.21411994366792,0.22342541448832148,0.04164911517211431
A,urban_short,150.0,380.0,0.21349138630931766,0.2285257631085113,0.06578854215248739
A,urban_short,150.0,390.0,0.21286467410510057,0.23222921468930602,0.08338546297937927
A,urban_short,150.0,400.0,0.2122398016387469,0.23450543988518305,0.0949472142622265
A,urban_short,150.0,410.0,0.21161676350963515,0.23533475978143448,0.10078407581535022
A,urban_short,150.0,420.0,0.2109955543329977,0.234707997006458,0.10102954724975931
A,urban_short,150.0,430.0,0.21037616873987372,0.23262635104416432,0.09564772952169286
A,urban_short,150.0,440.0,0.20975860137706373,0.22910127889764065,0.08442850085188291
A,urban_short,150.0,450.0,0.20914284690708226,0.2241543719802496,0.06696958413325084
A,urban_short,150.0,460.0,0.20852890000811236,0.2178172284093553,0.04264276278360727
A,urban_short,150.0,470.0,0.2079167553739598,0.21013132853874864,0.01053899568516969
A,urban_short,150.0,480.0,0.2073064077140064,0.2011479326738374,0.030616645959543658
A,urban_short,150.0,490.0,0.20669785175316527,0.19092803667283725,0.08259559651446172
A,urban_short,150.0,500.0,0.20609108223183437,0.17954244937960093,0.14786827819254322
A,urban_short,150.0,510.0,0.2054860939058518,0.16707210725858643,0.22992459529950132
A,urban_short,150.0,520.0,0.2048828815464495,0.15360884135980074,0.3337961521794743
A,urban_short,150.0,530.0,0.2042814399402093,0.13925701748151428,0.4669382098990215
A,urban_short,150.0,540.0,0.20368176388901688,0.12413692370820535,0.6407830789152517
A,urban_short,150.0,550.0,0.2030838482100172,0.10839185644468868,0.873607989301751
A,urban_short,150.0,560.0,0.20248768773556988,0.09220364958295454,1.1960918971368273
A,urban_short,150.0,570.0,0.201893277313204,0.07582941651691187,1.662466448863901
A,urban_short,150.0,580.0,0.2013006118055744,0.05969804793689294,2.3719798010543016
A,urban_short,150.0,590.0,0.2007096860904164,0.04469496130284587,3.490655775053475
A,urban_short,150.0,600.0,0.200120495060502,0.03302208180160708,5.0602022689787765
A,urban_short,150.0,610.0,0.19953303362359567,0.02940196176793191,5.786385044593251
A,urban_short,150.0,620.0,0.1989472967024105,0.03639288317078919,4.4666538995760545
A,urban_short,150.0,630.0,0.1983632792345641,0.049573909492917186,3.00136445286618
A,urban_short,150.0,640.0,0.19778097617253465,0.06506822573749388,2.0395938098949653
A,urban_short,150.0,650.0,0.19720038248361765,0.08128292132043795,1.4260986106319136
A,urban_short,150.0,660.0,0.19662149314988275,0.09754489092933041,1.0157026295957583
A,urban_short,150.0,670.0,0.19604430316812912,0.11350239742032363,0.7272260993936118
A,urban_short,150.0,680.0,0.19546880754984367,0.12893090457460019,0.5160741188839194
A,urban_short,150.0,690.0,0.194895001321157,0.1436646901609848,0.35659639889777794
A,urban_short,150.0,700.0,0.19432287952280067,0.15756977634919503,0.23324970070501339
A,urban_short,150.0,710.0,0.19375243721006447,0.17053213692884184,0.13616377944593394
A,urban_short,150.0,720.0,0.19318366945275356,0.18245220091519956,0.058817972508546416
A,urban_short,150.0,730.0,0.19261657133514576,0.19324219112999405,0.0032374906907748613
A,urban_short,150.0,740.0,0.1920511379559495,0.20282482892433987,0.05311820562367786
A,urban_short,150.0,750.0,0.1914873644282606,0.21113272897386942,0.0930474618553347
A,urban_short,150.0,760.0,0.19092524587952123,0.2181081507369286,0.12463039444222361
A,urban_short,150.0,770.0,0.19036477745147662,0.2237029321211457,0.14902868886678203
A,urban_short,150.0,780.0,0.1898059543001338,0.22787850927108746,0.16707391624043852
A,urban_short,150.0,790.0,0.1892487715957197,0.23060596714848336,0.1793413937382394
A,urban_short,150.0,800.0,0.18869322452263865,0.23186608782000973,0.18619740257525197
A,urban_short,150.0,810.0,0.18813930827943215,0.23164937606165933,0.1878272608454852
A,urban_short,150.0,820.0,0.18758701807873598,0.2299560494524295,0.18424838778793817
A,urban_short,150.0,830.0,0.1870363491472396,0.2267959848367734,0.1753101392784757
A,urban_short,150.0,840.0,0.18648729672564468,0.22218861609994178,0.16068023646287274
A,urban_short,150.0,850.0,0.18593985606862395,0.2161627802958278,0.13981557873118822
A,urban_short,150.0,860.0,0.18539402244478054,0.2087565106796668,0.11191262087502311
A,urban_short,150.0,870.0,0.1848497911366064,0.20001677636081966,0.07582856548419127
A,urban_short,150.0,880.0,0.18430715744044204,0.18999916925746432,0.029958087918316847
A,urban_short,150.0,890.0,0.18376611666643555,0.17876753992826197,0.027961321950167647
A,urban_short,150.0,900.0,0.1832266641385028,0.16639358481503974,0.10116423263657925
A,urban_short,150.0,910.0,0.18268879519428596,0.15295638868497674,0.1943848620180552
A,urban_short,150.0,920.0,0.18215250518511386,0.1385419281021228,0.31478251876821434
A,urban_short,150.0,930.0,0.18161778947596194,0.12324254581131905,0.47366145579314617
A,urban_short,150.0,940.0,0.18108464344541148,0.10715641542319106,0.6899094910020729
A,urban_short,150.0,950.0,0.18055306248561062,0.09038704172155147,0.9975547273892069
A,urban_short,150.0,960.0,0.18002304200223354,0.07304292533279859,1.464619827067598
A,urban_short,150.0,970.0,0.17949457741444155,0.05523785239280105,2.2494850838522904
A,urban_short,150.0,980.0,0.17896766415484322,0.037094084363727596,3.824695560617383
A,urban_short,150.0,990.0,0.17844229766945452,0.018768588381875086,8.50749699651238
A,urban_short,150.0,1000.0,0.17791847341766043,0.002484049913346168,70.6243552360803
B,suburban_medium,10.0,0.0,0.33940472696950535,0.3398827216448687,0.0014063517940838353
B,suburban_medium,10.0,10.0,0.33829205962437064,0.338435961895965,0.00042519793342342014
B,suburban_medium,10.0,20.0,0.33718303992619714,0.33698638624031,0.0005835656688720929
B,suburban_medium,10.0,30.0,0.33607765591693767,0.33553398704237314,0.0016203094039945094
B,suburban_medium,10.0,40.0,0.3349758956777475,0.3340787569933288,0.0026854107471329667
B,suburban_medium,10.0,50.0,0.3338777473288549,0.3326206891096852,0.0037792544490676204
B,suburban_medium,10.0,60.0,0.3327831990294336,0.3311597767319036,0.00490223273354921
B,suburban_medium,10.0,70.0,0.3316922389774757,0.3296960135230075,0.006054745500672846
B,suburban_medium,10.0,80.0,0.330604855409662,0.328229393467179,0.0072372005364612045
B,suburban_medium,10.0,90.0,0.32952103660123866,0.326759910868351,0.00845001372888765
B,suburban_medium,10.0,100.0,0.32844077086588824,0.325287560348786,0.009693609290565161
B,suburban_medium,10.0,110.0,0.32736404655560414,0.3238123368476467,0.01096841998836043
B,suburban_medium,10.0,120.0,0.32629085206056624,0.32233423561955926,0.012274887380181497
B,suburban_medium,10.0,130.0,0.32522117580901355,0.32085325223316535,0.013613462059203347
B,suburban_medium,10.0,140.0,0.3241550062671216,0.31936938256966874,0.014984603905820343
B,suburban_medium,10.0,150.0,0.3230923319388771,0.31788262282137203,0.016388782347604332
B,suburban_medium,10.0,160.0,0.32203314136595346,0.31639296949020457,0.01782647662758356
B,suburban_medium,10.0,170.0,0.3209774231275881,0.31490041938624524,0.019298176081147155
B,suburban_medium,10.0,180.0,0.3199251658404596,0.3134049696262359,0.020804380421917557
B,suburban_medium,10.0,190.0,0.31887635815856324,0.31190661763208677,0.02234560003692425
B,suburban_medium,10.0,200.0,0.3178309887730909,0.3104053611293776,0.023922356291450383
B,suburban_medium,10.0,210.0,0.3167890464123073,0.30890119814584843,0.02553518184391962
B,suburban_medium,10.0,220.0,0.3157505198414296,0.307394127009886,0.027184620971222574
B,suburban_medium,10.0,230.0,0.31471539786250546,0.3058841463490032,0.028871229904887354
B,suburban_medium,10.0,240.0,0.31368366931429303,0.30437125508831137,0.03059557717853393
B,suburban_medium,10.0,250.0,0.31265532307214006,0.30285545244898715,0.03235824398705053
B,suburban_medium,10.0,260.0,0.3116303480478641,0.30133673794673305,0.03415982455796892
B,suburban_medium,10.0,270.0,0.3106087331896332,0.29981511139023287,0.03600092653552612
B,suburban_medium,10.0,280.0,0.30959046748184654,0.2982905728796002,0.037882171377931366
B,suburban_medium,10.0,290.0,0.30857553994501513,0.29676312280482264,0.03980419476836873
B,suburban_medium,10.0,300.0,0.3075639396356449,0.29523276184420094,0.04176764704030814
B,suburban_medium,10.0,310.0,0.3065556556461166,0.29369949096278103,0.04377319361770617
B,suburban_medium,10.0,320.0,0.30555067710456985,0.29216331141078394,0.04582151547071959
B,suburban_medium,10.0,330.0,0.304548993174786,0.2906242247220296,0.04791330958757792
B,suburban_medium,10.0,340.0,0.3035505930560696,0.2890822327123546,0.050049289463290556
B,suburban_medium,10.0,350.0,0.3025554659831337,0.2875373374780289,0.05223018560590367
B,suburban_medium,10.0,360.0,0.30156360122598286,0.28598954139416466,0.054456746061050096
B,suburban_medium,10.0,370.0,0.3005749880897976,0.2844388471131238,0.05672973695557251
B,suburban_medium,10.0,380.0,0.2995896159148197,0.28288525756291966,0.059049943061047064
B,suburban_medium,10.0,390.0,0.29860747407623583,0.28132877594561573,0.06141816837805561
B,suburban_medium,10.0,400.0,0.2976285519840644,0.279769405735721,0.06383523674212507
B,suburban_medium,10.0,410.0,0.2966528390830413,0.278207150678581,0.06630199245227537
B,suburban_medium,10.0,420.0,0.2956803248525047,0.27664201478876566,0.06881930092316606
B,suburban_medium,10.0,430.0,0.29471099880628343,0.2750740023484547,0.07138804936190675
B,suburban_medium,10.0,440.0,0.29374485049258214,0.27350311790581844,0.0740091474706113
B,suburban_medium,10.0,450.0,0.2927818694938703,0.2719293662733977,0.07668352817587015
B,suburban_medium,10.0,460.0,0.29182204542676893,0.2703527525264786,0.07941214838634791
B,suburban_medium,10.0,470.0,0.2908653679419383,0.268773282001467,0.08219598977978293
B,suburban_medium,10.0,480.0,0.2899118267239673,0.2671909602942582,0.0850360596207542
B,suburban_medium,10.0,490.0,0.2889614114912616,0.2656057932586064,0.0879333916106079
B,suburban_medium,10.0,500.0,0.2880141119959332,0.26401778700448975,0.09088904677106233
B,suburban_medium,10.0,510.0,0.28706991802368875,0.26242694789647486,0.09390411436303915
B,suburban_medium,10.0,520.0,0.2861288193937213,0.2608332825520791,0.09697971284240381
B,suburban_medium,10.0,530.0,0.2851908059585992,0.2592367978401298,0.10011699085434274
B,suburban_medium,10.0,540.0,0.2842558676041569,0.25763750087912357,0.1033171282682249
B,suburban_medium,10.0,550.0,0.2833239942493862,0.2560353990355825,0.1065813372548977
B,suburban_medium,10.0,560.0,0.28239517584632745,0.2544304999224098,0.10991086340845797
B,suburban_medium,10.0,570.0,0.2814694023799608,0.2528228113972434,0.11330698691466959
B,suburban_medium,10.0,580.0,0.2805466638680988,0.25121234156080874,0.11677102376831017
B,suburban_medium,10.0,590.0,0.2796269503612784,0.24959909875527095,0.12030432704185923
B,suburban_medium,10.0,600.0,0.27871025194265403,0.2479830915625849,0.12390828820808668
B,suburban_medium,10.0,610.0,0.27779655872788994,0.24636432880284492,0.12758433851922987
B,suburban_medium,10.0,620.0,0.27688586086505457,0.24474281953263458,0.13133395044561855
B,suburban_medium,10.0,630.0,0.2759781485345138,0.24311857304337514,0.13515863917676144
B,suburban_medium,10.0,640.0,0.27507341194882473,0.24149159885967303,0.13905996418809405
B,suburban_medium,10.0,650.0,0.27417164135263106,0.2398619067376685,0.14303953087676544
B,suburban_medium,10.0,660.0,0.2732728270225569,0.2382295066633826,0.1470989922700481
B,suburban_medium,10.0,670.0,0.272376959267103,0.2365944088510657,0.1512400508101699
B,suburban_medium,10.0,680.0,0.2714840284265409,0.23495662374154375,0.1554644602195932
B,suburban_medium,10.0,690.0,0.27059402487281026,0.23331616200056796,0.15977402745100683
B,suburban_medium,10.0,700.0,0.2697069390094139,0.2316730345171619,0.16417061472656852
B,suburban_medium,10.0,710.0,0.26882276127131494,0.2300272524019711,0.16865614167120047
B,suburban_medium,10.0,720.0,0.26794148212483326,0.22837882698561185,0.17323258754505255
B,suburban_medium,10.0,730.0,0.267063092067543,0.2267277698170225,0.1779019935805505
B,suburban_medium,10.0,740.0,0.2661875816281702,0.22507409266181438,0.18266646542981282
B,suburban_medium,10.0,750.0,0.2653149413664902,0.22341780750062434,0.18752817572855635
B,suburban_medium,10.0,760.0,0.26444516187322653,0.22175892652746884,0.19248936678303333
B,suburban_medium,10.0,770.0,0.26357823376994877,0.22009746214809897,0.19755235338693952
B,suburban_medium,10.0,780.0,0.2627141477089715,0.2184334269783576,0.20271952577570115
B,suburban_medium,10.0,790.0,0.2618528943732543,0.21676683384253873,0.20799335272602862
B,suburban_medium,10.0,800.0,0.26099446447630037,0.21509769577174734,0.21337638480914625
B,suburban_medium,10.0,810.0,0.2601388487620567,0.2134260260022638,0.21887125780666228
B,suburban_medium,10.0,820.0,0.2592860380048143,0.21175183797390856,0.22448069629866813
B,suburban_medium,10.0,830.0,0.2584360230091089,0.21007514532841082,0.23020751743427542
B,suburban_medium,10.0,840.0,0.25758879460962186,0.20839596190777981,0.23605463489552186
B,suburban_medium,10.0,850.0,0.25674434367108057,0.20671430175267885,0.24202506306631666
B,suburban_medium,10.0,860.0,0.255902661088161,0.20503017910080304,0.24812192141892694
B,suburban_medium,10.0,870.0,0.2550637377853883,0.20334360838526092,0.254348439131349
B,suburban_medium,10.0,880.0,0.2542275647170406,0.20165460423295928,0.26070795994991014
B,suburban_medium,10.0,890.0,0.2533941328670499,0.1999631814629934,0.2672039473123947
B,suburban_medium,10.0,900.0,0.25256343324890573,0.19826935508504037,0.2738399897481782
B,suburban_medium,10.0,910.0,0.2517354569055579,0.19657314029775802,0.2806198065729787
B,suburban_medium,10.0,920.0,0.2509101949093201,0.19487455248719,0.28754725389716335
B,suburban_medium,10.0,930.0,0.25008763836177356,0.19317360722517432,0.29462633096796165
B,suburban_medium,10.0,940.0,0.2492677783936712,0.1914703202677596,0.3018611868674235
B,suburban_medium,10.0,950.0,0.24845060616484177,0.18976470755362748,0.30925612758963444
B,suburban_medium,10.0,960.0,0.24763611286409473,0.1880567852025212,0.31681562352249965
B,suburban_medium,10.0,970.0,0.246824289709125,0.18634656951368192,0.32454431736132766
B,suburban_medium,10.0,980.0,0.24601512794641908,0.18463407696429351,0.33244703248358687
B,suburban_medium,10.0,990.0,0.24520861885115916,0.1829193242079346,0.34052878181649543
B,suburban_medium,10.0,1000.0,0.2444047537271303,0.18120232807304051,0.3487947772316349
B,suburban_medium,30.0,0.0,0.33946473053348997,0.3384100494412326,0.003116577341597308
B,suburban_medium,30.0,10.0,0.33832163335581666,0.33806212166719735,0.0007676449740642419
B,suburban_medium,30.0,20.0,0.33718238538850304,0.3378509497944332,0.0019788738387059492
B,suburban_medium,30.0,30.0,0.3360469736699038,0.3377752859863542,0.005116751841104792
B,suburban_medium,30.0,40.0,0.3349153852820205,0.3378336099708493,0.008638053179731459
B,suburban_medium,30.0,50.0,0.3337876073503524,0.33802413614133286,0.012533213868518283
B,suburban_medium,30.0,60.0,0.33266362704375335,0.3383448222473343,0.016791139778187393
B,suburban_medium,30.0,70.0,0.33154343157428384,0.33879337955188676,0.021399320102394682
B,suburban_medium,30.0,80.0,0.33042700819706544,0.3393672843134903,0.026343953968663243
B,suburban_medium,30.0,90.0,0.32931434421013656,0.3400637904346246,0.031610087656640876
B,suburban_medium,30.0,100.0,0.3282054269543071,0.34087994310699354,0.03718175976316751
B,suburban_medium,30.0,110.0,0.32710024381301617,0.3418125932760186,0.04304215161295123
B,suburban_medium,30.0,120.0,0.32599878221218576,0.34285841274351075,0.049173740251599235
B,suburban_medium,30.0,130.0,0.3249010296200794,0.34401390972784923,0.055558451467529676
B,suburban_medium,30.0,140.0,0.32380697354716076,0.345275444704998,0.062177810461383404
B,suburban_medium,30.0,150.0,0.32271660154594856,0.3466392463609909,0.06901308800483966
B,suburban_medium,30.0,160.0,0.3216299012108775,0.34810142749663714,0.07604544019290295
B,suburban_medium,30.0,170.0,0.3205468601781559,0.34965800073757325,0.08325604018214912
B,suburban_medium,30.0,180.0,0.3194674661256253,0.3513048939169777,0.09062620060987933
B,suburban_medium,30.0,190.0,0.31839170677262046,0.35303796501365314,0.09813748569418815
B,suburban_medium,30.0,200.0,0.3173195698798292,0.35485301654430923,0.10577181231258713
B,suburban_medium,30.0,210.0,0.3162510432491533,0.3567458093252504,0.11351153963851447
B,suburban_medium,30.0,220.0,0.3151861147235708,0.35871207553488305,0.12133954717417807
B,suburban_medium,30.0,230.0,0.31412477218699514,0.36074753102412127,0.12923930124973942
B,suburban_medium,30.0,240.0,0.31306700356414,0.3628478868366245,0.13719491025973307
B,suburban_medium,30.0,250.0,0.31201279682038063,0.3650088599145755,0.14519116907627322
B,suburban_medium,30.0,260.0,0.3109621399616169,0.3672261829782657,0.15321359321478112
B,suburban_medium,30.0,270.0,0.3099150210341373,0.36949561357897315,0.1612484434327433
B,suburban_medium,30.0,280.0,0.30887142812448215,0.3718129423344387,0.16928274151721656
B,suburban_medium,30.0,290.0,0.3078313493593093,0.374174000364665,0.17730427806501542
B,suburban_medium,30.0,300.0,0.3067947729052575,0.3765746659528022,0.18530161308379295
B,suburban_medium,30.0,310.0,0.3057616869688133,0.37901087046161785,0.19326407024577005
B,suburban_medium,30.0,320.0,0.3047320797961758,0.3814786035405304,0.2011817256120386
B,suburban_medium,30.0,330.0,0.3037059396731234,0.38397391766155636,0.20904539161741453
B,suburban_medium,30.0,340.0,0.30268325492488063,0.38649293202484714,0.21684659706682163
B,suburban_medium,30.0,350.0,0.30166401391598424,0.38903183587592854,0.224577563847006
B,suburban_medium,30.0,360.0,0.30064820505015283,0.39158689127739466,0.23223118100452994
B,suburban_medium,30.0,370.0,0.299635816770153,0.39415443537776335,0.239800976784702
B,suburban_medium,30.0,380.0,0.2986268375576687,0.3967308822196102,0.24728108916823885
B,suburban_medium,30.0,390.0,0.29762125593317057,0.3993127241280232,0.2546662353845991
B,suburban_medium,30.0,400.0,0.2966190604557842,0.4018965327189846,0.2619516808243103
B,suburban_medium,30.0,410.0,0.29562023972316104,0.4044789595655687,0.2691332077182149
B,suburban_medium,30.0,420.0,0.2946247823713484,0.40705673655790553,0.27620708390011667
B,suburban_medium,30.0,430.0,0.2936326770746595,0.40962667599078584,0.28317003192129875
B,suburban_medium,30.0,440.0,0.2926439125455457,0.41218567041061743,0.2900191987411517
B,suburban_medium,30.0,450.0,0.2916584775344669,0.4147306922512309,0.2967521261778492
B,suburban_medium,30.0,460.0,0.2906763608297645,0.41725879328582915,0.30336672226666195
B,suburban_medium,30.0,470.0,0.2896975512575339,0.41976710392019234,0.3098612336410901
B,suburban_medium,30.0,480.0,0.2887220376814962,0.4222528323501273,0.3162342190233288
B,suburban_medium,30.0,490.0,0.28774980900287284,0.4247132636041163,0.322484523885531
B,suburban_medium,30.0,500.0,0.28678085416025834,0.4271457584901491,0.32861125632160026
B,suburban_medium,30.0,510.0,0.2858151621294951,0.42954775246388377,0.33461376415064276
B,suburban_medium,30.0,520.0,0.2848527219235478,0.4319167544335376,0.3404916132574331
B,suburban_medium,30.0,530.0,0.2838935225923781,0.4342503455152711,0.34624456716202073
B,suburban_medium,30.0,540.0,0.28293755322282066,0.43654617775132215,0.35187256779969883
B,suburban_medium,30.0,550.0,0.2819848029384582,0.43880197280174155,0.3573757174836954
B,suburban_medium,30.0,560.0,0.2810352608994981,0.4410155206192859,0.3627542620158565
B,suburban_medium,30.0,570.0,0.28008891630264987,0.4431846781158516,0.36800857490512645
B,suburban_medium,30.0,580.0,0.2791457583810007,0.4453073678277365,0.37313914264947456
B,suburban_medium,30.0,590.0,0.27820577640389405,0.447381576586057,0.3781465510339825
B,suburban_medium,30.0,600.0,0.2772689596768073,0.44940535419773353,0.3830314723958274
B,suburban_medium,30.0,610.0,0.27633529754123026,0.4513768121416788,0.3877946538058013
B,suburban_medium,30.0,620.0,0.2754047793745433,0.4532941222840868,0.392436906115578
B,suburban_medium,30.0,630.0,0.27447739458989684,0.4551555156160758,0.3969590938201025
B,suburban_medium,30.0,640.0,0.27355313263609154,0.4569592810163797,0.4013621256851417
B,suburban_medium,30.0,650.0,0.2726319829974571,0.4587037640412332,0.40564694609100693
B,suburban_medium,30.0,660.0,0.27171393519373366,0.4603873657431876,0.40981452704481774
B,suburban_medium,30.0,670.0,0.2707989787799512,0.4620085415201496,0.41386586081517107
B,suburban_medium,30.0,680.0,0.2698871033463127,0.46356579999561826,0.4178019531448097
B,suburban_medium,30.0,690.0,0.2689782985180739,0.46505770193075596,0.421623816998685
B,suburban_medium,30.0,700.0,0.26807255395542606,0.466482859168688,0.42533246680670306
B,suburban_medium,30.0,710.0,0.26716985935337845,0.467839933611168,0.42892891316236126
B,suburban_medium,30.0,720.0,0.26627020444164046,0.46912763622756265,0.43241415794042215
B,suburban_medium,30.0,730.0,0.26537357898450553,0.4703447260959244,0.4357891897986671
B,suburban_medium,30.0,740.0,0.2644799727807342,0.4714900094757806,0.43905498003066395
B,suburban_medium,30.0,750.0,0.2635893756634381,0.4725623389121424,0.4422124787382941
B,suburban_medium,30.0,760.0,0.26270177749996454,0.4735606123701306,0.44526261129454053
B,suburban_medium,30.0,770.0,0.2618171681917809,0.4744837723995284,0.44820627506872107
B,suburban_medium,30.0,780.0,0.26093553767435984,0.47533080532850785,0.4510443363879528
B,suburban_medium,30.0,790.0,0.26005687591706456,0.4761007404857135,0.4537776277101418
B,suburban_medium,30.0,800.0,0.2591811729230358,0.476792649449848,0.45640694498521617
B,suburban_medium,30.0,810.0,0.2583084187290764,0.47740564532586377,0.45893304518265116
B,suburban_medium,30.0,820.0,0.257438603405539,0.47793888204685536,0.4613566439645715
B,suburban_medium,30.0,830.0,0.25657171705621307,0.4783915537007157,0.4636784134848549
B,suburban_medium,30.0,840.0,0.2557077498182121,0.478762893880622,0.46589898029572024
B,suburban_medium,30.0,850.0,0.25484669186186104,0.47905217505840897,0.4680189233442295
B,suburban_medium,30.0,860.0,0.2539885333905851,0.4792587079798956,0.4700387720420103
B,suburban_medium,30.0,870.0,0.25313326464079805,0.47938184108123155,0.4719590043922743
B,suburban_medium,30.0,880.0,0.2522808758817909,0.4794209599253447,0.47378004515890176
B,suburban_medium,30.0,890.0,0.25143135741562134,0.4793754866575901,0.4755022640629629
B,suburban_medium,30.0,900.0,0.25058469957700374,0.4792448794797038,0.4771259739925586
B,suburban_medium,30.0,910.0,0.24974089273319855,0.47902863214120023,0.4786514292123064
B,suburban_medium,30.0,920.0,0.24889992728390337,0.47872627344736,0.4800788235591335
B,suburban_medium,30.0,930.0,0.24806179366114306,0.4783373667829847,0.4814082886113194
B,suburban_medium,30.0,940.0,0.24722648232916167,0.4778615096511123,0.4826398918178988
B,suburban_medium,30.0,950.0,0.2463939837843131,0.4772983332259156,0.4837736345756533
B,suburban_medium,30.0,960.0,0.2455642885549532,0.476647501919029,0.48480945024092736
B,suburban_medium,30.0,970.0,0.24473738720133273,0.4759087129585729,0.48574720206344124
B,suburban_medium,30.0,980.0,0.24391327031548898,0.47508169598016753,0.48658668102912717
B,suburban_medium,30.0,990.0,0.2430919285211395,0.4741662126292602,0.4873276035987668
B,suburban_medium,30.0,1000.0,0.2422733524735748,0.47316205617410634,0.487969609328887
B,suburban_medium,80.0,0.0,0.3382910183203107,0.3389453582063191,0.0019305173243000394
B,suburban_medium,80.0,10.0,0.3370799249427126,0.3387492517461086,0.0049279128877519765
B,suburban_medium,80.0,20.0,0.33587316732069117,0.3382303798004768,0.006969251198476554
B,suburban_medium,80.0,30.0,0.3346707299320943,0.33738574994010295,0.008047227864516112
B,suburban_medium,80.0,40.0,0.333472597310338,0.3362134934273393,0.008152249004228732
B,suburban_medium,80.0,50.0,0.33227875404421126,0.3347128572271842,0.007272212974241392
B,suburban_medium,80.0,60.0,0.33108918477767374,0.33288419895459387,0.005392308143664616
B,suburban_medium,80.0,70.0,0.32990387420966183,0.33072898492473146,0.0024948243204550523
B,suburban_medium,80.0,80.0,0.32872280709388957,0.32824979151722133,0.0014410232356337016
B,suburban_medium,80.0,90.0,0.3275459682386528,0.3254503101187386,0.006439256792072503
B,suburban_medium,80.0,100.0,0.3263733425066355,0.3223353559700921,0.012527283966075626
B,suburban_medium,80.0,110.0,0.3252049148147125,0.3189108813143583,0.019736026172622174
B,suburban_medium,80.0,120.0,0.3240406701337568,0.31518399332157976,0.028100020939644157
B,suburban_medium,80.0,130.0,0.32288059348844717,0.3111629773527854,0.03765748816054274
B,suburban_medium,80.0,140.0,0.3217246699570735,0.3068573262210401,0.04845034635191962
B,suburban_medium,80.0,150.0,0.3205728846713464,0.3022777762084723,0.0605241599046849
B,suburban_medium,80.0,160.0,0.31942522281620567,0.2974363507030828,0.0739279918582426
B,suburban_medium,80.0,170.0,0.31828166962962895,0.29234641242308707,0.0887141285284804
B,suburban_medium,80.0,180.0,0.31714221040244284,0.28702272529196177,0.1049376319587353
B,suburban_medium,80.0,190.0,0.316006830478133,0.28148152710248747,0.12265566316568566
B,suburban_medium,80.0,200.0,0.31487551525265617,0.2757406141446922,0.14192650302660278
B,suburban_medium,80.0,210.0,0.3137482501742519,0.2698194389436976,0.1628081779523706
B,suburban_medium,80.0,220.0,0.3126250207432559,0.26373922211953005,0.18535657393260282
B,suburban_medium,80.0,230.0,0.31150581251191267,0.2575230790854367,0.20962289523016492
B,suburban_medium,80.0,240.0,0.31039061108419,0.25119616176496234,0.23565029379156827
B,suburban_medium,80.0,250.0,0.3092794021155951,0.24478581462264132,0.2634694644882764
B,suburban_medium,80.0,260.0,0.3081721713129877,0.23832174292468153,0.293092973939778
B,suburban_medium,80.0,270.0,0.307068904434398,0.23183618909025713,0.32450807459939607
B,suburban_medium,80.0,280.0,0.30596958728884305,0.22536411003745144,0.3576677636824978
B,suburban_medium,80.0,290.0,0.30487420573614366,0.2189433443207557,0.3924798978565787
B,suburban_medium,80.0,300.0,0.3037827456867437,0.21261475235912347,0.42879429727260937
B,suburban_medium,80.0,310.0,0.3026951931015271,0.20642230600805928,0.466388003095504
B,suburban_medium,80.0,320.0,0.3016115339916392,0.200413095193639,0.5049492334830832
B,suburban_medium,80.0,330.0,0.3005317544183057,0.19463720977804175,0.5440611523409261
B,suburban_medium,80.0,340.0,0.2994558404926535,0.1891474454438352,0.5831873372118732
B,suburban_medium,80.0,350.0,0.29838377837553176,0.18399877536497752,0.6216617626050046
B,suburban_medium,80.0,360.0,0.29731555427733497,0.1792475282223041,0.658687052624804
B,suburban_medium,80.0,370.0,0.29625115445782446,0.1749502223196188,0.6933454015085471
B,suburban_medium,80.0,380.0,0.29519056522595205,0.1711620301467056,0.7246264546695296
B,suburban_medium,80.0,390.0,0.29413377293968423,0.1679348913138591,0.7514750546386924
B,suburban_medium,80.0,400.0,0.2930807640058264,0.16531535379361237,0.7728587047741645
B,suburban_medium,80.0,410.0,0.29203152487984774,0.16334229616669269,0.7878500041521775
B,suburban_medium,80.0,420.0,0.29098604206570766,0.16204475087773235,0.7957140881734911
B,suburban_medium,80.0,430.0,0.28994430211568173,0.16144008809015406,0.7959870162717343
B,suburban_medium,80.0,440.0,0.28890629163018866,0.16153281064223454,0.7885300855072902
B,suburban_medium,80.0,450.0,0.2878719972576183,0.16231414352191315,0.7735484475433546
B,suburban_medium,80.0,460.0,0.2868414056941601,0.16376248623482553,0.7515696805118531
