scenario_name,density,region_radius_m,coherence,seed,frequency_khz,mean_abs_v,var_v,rms_abs_v,p90_abs_v,p95_abs_v,p99_abs_v,exceedance_probability,exceedance_threshold_v,sample_size,exceedance_probability_fixed_tau03,exceedance_tau_fixed_v
ppp,12.0,500.0,0.0,53,6.0,0.09984942738591293,0.004470996359079962,0.12017031458881458,0.1865854071767391,0.22868653128842284,0.31921955749220654,0.0,1.0,1024,0.013671875,0.3
ppp,12.0,500.0,0.0,53,7.0,0.09629717583083308,0.004006180305526643,0.11523595957217966,0.18072183067121997,0.2171685001503474,0.29463747658707445,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,8.0,0.0935815461790502,0.0036874471274414354,0.11155694919055084,0.17477286393523594,0.21142541719349342,0.2873829208682748,0.0,1.0,1024,0.0078125,0.3
ppp,12.0,500.0,0.0,53,9.0,0.09151178135614586,0.0034613807792936617,0.10879240279665077,0.1707714950947751,0.20519986965625978,0.27803754278604736,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,10.0,0.08999539730450908,0.0032840091875915777,0.10669198996920067,0.1689028257933031,0.20203482177835225,0.2667850090269614,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,11.0,0.08874841457529375,0.0031419649684698613,0.10496783344481334,0.16788713131324104,0.1951270548932752,0.26264764938813406,0.0,1.0,1024,0.0029296875,0.3
ppp,12.0,500.0,0.0,53,12.0,0.08769374183934124,0.0030027180914651373,0.10340653001261654,0.16279780023383858,0.19317167037787772,0.25484198226657967,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,13.0,0.08678858333153674,0.002946259149448185,0.10236462937041917,0.16074236989380375,0.19037731852157316,0.2535516600142673,0.0,1.0,1024,0.001953125,0.3
ppp,12.0,500.0,0.0,53,14.0,0.08609772902417459,0.0028540185555638396,0.10132540401441306,0.15989394857202546,0.18783894019723066,0.2523893610867609,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,15.0,0.08574050640164109,0.0028007151419272708,0.10075787601938187,0.15983541304752402,0.1859945663089798,0.24303193708763715,0.0,1.0,1024,0.0,0.3
ppp,12.0,500.0,0.0,53,16.0,0.08552323407638393,0.0027688708385545237,0.10041461250952712,0.1616698668150588,0.1842523282192966,0.24007882441139108,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,17.0,0.08552038717176377,0.0027745956313370203,0.10044069022734461,0.15859896274961155,0.18582425944762848,0.23805863444966685,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,18.0,0.08538792521678223,0.0027327011408848165,0.10011892385414264,0.15978294077563848,0.18497771010328168,0.24603729898777288,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,19.0,0.08564097836019252,0.0027504922372776227,0.10042345050718277,0.15841494457658506,0.1853961570108186,0.23990322222442276,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,20.0,0.08605196558587473,0.0027877907915057855,0.10095905889368399,0.16018047849951506,0.18458296546101358,0.24666884313878926,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,21.0,0.08617665760891213,0.002758297611628429,0.10091934367737487,0.15890370025165268,0.18621431925856594,0.2360473823678909,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,22.0,0.0857498999199005,0.002735726386570814,0.10044287791000298,0.15930330456341468,0.18480412192705956,0.24147181994674927,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,23.0,0.0852436595286716,0.0026905749067764723,0.09978505096765025,0.15972746468517163,0.18464694912419125,0.23658886332400877,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,24.0,0.08457986548828496,0.0026536687929230836,0.0990324312482505,0.1582687082160893,0.18566089470937244,0.23229065074589958,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,25.0,0.0838601173962517,0.002614761201954509,0.09822057061363279,0.1573076106329084,0.1806817489979531,0.23290803786703285,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,26.0,0.08298024113215484,0.002545971592902267,0.09711689869045875,0.15549632751909245,0.178142764279461,0.22672605675040272,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,27.0,0.08259900454596515,0.002525220867826776,0.09668410634541309,0.15524214824869761,0.17851314865455936,0.21969227467734206,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,28.0,0.08223543331878705,0.0024975392825505867,0.0962299629828426,0.15486039054207515,0.1776949478719239,0.2218320408865349,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,29.0,0.08177793391557923,0.002450598083110239,0.09559408223635542,0.15359028243212192,0.17732053015040625,0.22423764370975466,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,30.0,0.08149538467193305,0.002431307636035519,0.09525127484113721,0.15095095438064401,0.17559236055956728,0.2184632854765149,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,31.0,0.08132490348562539,0.0024219814436626684,0.09505641151762964,0.15101325777798177,0.1769250388532521,0.2200660438411854,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,32.0,0.08103818121087071,0.0023818974776125055,0.09459959984893394,0.1507886314316071,0.17584556970611306,0.21520846170324953,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,33.0,0.08099498879521005,0.0023932426199261697,0.09462257040401287,0.15013836143292927,0.17404716680582077,0.21338054507865267,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,34.0,0.08095265767968489,0.00238645197321945,0.09455043499965346,0.15186916162751427,0.17476743244875276,0.21507104308822772,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,35.0,0.08076542639825571,0.002364269009156636,0.09427259999834892,0.150954185886303,0.1756348997639816,0.21420072240508908,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,36.0,0.08088996188724554,0.002371855801943162,0.0944194987069048,0.15033009321133978,0.17268901509404036,0.21598821142115265,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,37.0,0.08064343449960709,0.00232976282903533,0.09398471342153335,0.1501216974596664,0.17218514381936534,0.2143644385678291,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,38.0,0.08072475495847696,0.002343349786875115,0.09412670104694663,0.15052572112733134,0.17338195214324578,0.21397210409126838,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,39.0,0.08070012636417155,0.002356498987802259,0.09417541814611452,0.15086421234088318,0.17500077675210507,0.2184332418140122,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,40.0,0.080754684172974,0.002347509761343331,0.0941744592616284,0.14983586211893882,0.17182368780072868,0.21459639674596032,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,41.0,0.08075597227140237,0.002375747931348743,0.09432536768467033,0.14939010255485974,0.17552377802437935,0.2192600623266787,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,42.0,0.08053737284186212,0.002348003561459296,0.093990807985294,0.14904616382505217,0.17622393405878475,0.22252346950892363,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,43.0,0.08059181071843013,0.0023453748799792643,0.09402348023155989,0.14939202229502443,0.17549505960344208,0.2213104023477328,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,44.0,0.08068227679817296,0.0023744520479350665,0.09425540746966227,0.14839694107165988,0.17454913583901038,0.2260466600677758,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,45.0,0.08068472675300292,0.002356568454552957,0.0941625912226278,0.14564214691747251,0.17494412102981738,0.22064412622895876,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,46.0,0.08058501963160461,0.0023390588649513495,0.09398406382987198,0.1449165030871955,0.17554391912580308,0.22318164886967803,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,47.0,0.0809253559708741,0.0024027637720174357,0.09461330250567371,0.1464463029718155,0.1770424820098836,0.2245548345183828,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,48.0,0.08077683030451674,0.002374859955207578,0.09433851954134256,0.14623645105516098,0.1793960254039468,0.2235004193532286,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,49.0,0.08097814733702856,0.002369160973543259,0.09448079868248767,0.1450754034049672,0.1785855039325137,0.22045287068768415,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,50.0,0.08103869083493873,0.0023573848632537043,0.09447038835261812,0.14503892132982849,0.1772577668878614,0.2256669101322148,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,51.0,0.08128920429938295,0.002387027190326599,0.09484177310633442,0.146266239780646,0.17741252351663264,0.2222318492314796,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,52.0,0.08133557431373137,0.0024091383373526405,0.09499796832720771,0.1460637720365859,0.17951158479469373,0.228156078389641,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,53.0,0.08137910719996287,0.0023852242513041633,0.09490934274331064,0.14440656892319068,0.181206544932138,0.2262628249684256,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,54.0,0.08139303603897788,0.0023749857960024216,0.09486733954130248,0.14563361055869967,0.17641852662877394,0.22741062302950044,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,55.0,0.08149040396288595,0.002393169660389182,0.09504659698497112,0.14567205373575376,0.17811945713054528,0.23035940654896597,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,56.0,0.08164072716501511,0.0024151163774113154,0.09529073779462384,0.14664083159861033,0.17810337865219397,0.22907070399146431,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,57.0,0.08181245196786915,0.0023934249385180713,0.09532419543595932,0.14751600692229067,0.18024679858266826,0.23044996374358973,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,58.0,0.08197256407110526,0.0024109786886898723,0.09555354493205016,0.1470268708444249,0.17847194595606117,0.23734246774620069,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,59.0,0.08212801529581776,0.002446427933803332,0.09587199189666087,0.14792461370751692,0.17965829735799344,0.23686798205999982,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,60.0,0.08223087992198003,0.0024301905598615886,0.09587548264600647,0.1445577058525258,0.17904062443960364,0.23806365673858407,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,61.0,0.08221824588142074,0.0023944603152769015,0.09567810758524993,0.14724771413395976,0.17775759462945345,0.22857167116139096,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,62.0,0.08253224675343733,0.0024187281166280247,0.09607444962526869,0.14543156593626239,0.18209526813659319,0.2365582861458331,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,63.0,0.08282785810619805,0.0024498970270269535,0.0964901606667096,0.147737583807329,0.17984395381588114,0.24173404479587743,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,64.0,0.08282920185845527,0.0024605807907786274,0.09654665955530185,0.1489899861285604,0.1814100170512916,0.24460969950165812,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,65.0,0.08314522132345878,0.0024568432827951855,0.0967986111043032,0.15015435227818316,0.18463210598358018,0.24185817258768316,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,66.0,0.08313356264969689,0.002453037033568214,0.09676893237190999,0.14955974211054193,0.18112713536174105,0.24290409309089586,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,67.0,0.0835079852490524,0.0024870125178047976,0.0972655957580107,0.14838276441991385,0.18337212637289513,0.24115094357851152,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,68.0,0.08356893043751529,0.0024970745275083683,0.09736960851301929,0.14779595401444653,0.18379540583473336,0.24448408840314145,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,69.0,0.08369666510208251,0.0024902329057710426,0.09744416172855715,0.1491714393841821,0.18138047007882518,0.2502633300179805,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,70.0,0.08388451767212106,0.002491283273988298,0.09761093985344414,0.15103508364374457,0.18276240925571755,0.24623509001628166,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,71.0,0.08398850635508145,0.0025184722181659466,0.09783936537980766,0.14905167584238094,0.18539795171768253,0.25481988808565303,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,72.0,0.08417604083284795,0.0025170435143564165,0.0979931087610231,0.15046103669942706,0.18316294174961972,0.24737551661554516,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,73.0,0.08447382020517816,0.002547515464868809,0.0984039723025731,0.15040972069622513,0.1844838219619004,0.2562385545404093,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,74.0,0.08455315199494531,0.002557131869706683,0.09852089819925013,0.150390620888745,0.1832194815947355,0.2514016797964177,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,75.0,0.08481909616295562,0.0025759974210337634,0.09884470898806105,0.15038946543300105,0.18047285655991868,0.24967187336862814,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,76.0,0.08492707271404155,0.0025473840659981616,0.09879267050634001,0.1507938714549256,0.18176314736561677,0.25300358050631716,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,77.0,0.0850640942527586,0.0026169522682202924,0.09926153534608706,0.15144812354320109,0.18278162296976366,0.2566996287552385,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,78.0,0.08531423052480439,0.0026270794522352176,0.09952686764022407,0.1507777272030489,0.18443491065872883,0.26016531365953915,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,79.0,0.08544702207633102,0.0026241061963395286,0.09962579875741287,0.15076973980151637,0.18570954938979853,0.26368537364587663,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,80.0,0.08549164882730553,0.002644698594688938,0.09976733239843727,0.1497909906421579,0.18683133304568106,0.25276887804511106,0.0,1.0,1024,0.001953125,0.3
ppp,12.0,500.0,0.0,53,81.0,0.08571332357419387,0.002676827736418605,0.10011793832552218,0.1515474114636464,0.1847970686262427,0.2588515468829751,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,82.0,0.08571024556753329,0.002668498530274796,0.10007369647175852,0.1524189590864823,0.18685359773909577,0.25539038024641086,0.0,1.0,1024,0.001953125,0.3
ppp,12.0,500.0,0.0,53,83.0,0.08591057770379729,0.0027032364784472097,0.10041844372348838,0.15242374098515177,0.18553928036801082,0.25538322052215434,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,84.0,0.0860028482703706,0.0027000066308925804,0.10048132434193414,0.15409587129735602,0.18580041632636052,0.2582142658786333,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,85.0,0.08620548671095908,0.0027289863120718346,0.10079867187193083,0.1534936989765413,0.18760882277126859,0.25498560255929653,0.0,1.0,1024,0.0009765625,0.3
ppp,12.0,500.0,0.0,53,86.0,0.08634553965266505,0.002785434628652541,0.10119776107485033,0.1554028437675274,0.18901924164031209,0.2569055488154388,0.0,1.0,1024,0.0029296875,0.3
ppp,12.0,500.0,0.0,53,87.0,0.0863382813956071,0.0027589635655275316,0.10106068671780619,0.15518064811806329,0.18482682336267323,0.2587842932537839,0.0,1.0,1024,0.001953125,0.3
ppp,12.0,500.0,0.0,53,88.0,0.08653858379512534,0.002808321912843667,0.10147535857591043,0.1562948233955479,0.18731605246596805,0.2620785400796653,0.0,1.0,1024,0.001953125,0.3
ppp,12.0,500.0,0.0,53,89.0,0.08661175576234875,0.00285586676193601,0.10177162177234263,0.15590925762948935,0.18603747467533663,0.26199831891197944,0.0,1.0,1024,0.0029296875,0.3
ppp,12.0,500.0,0.0,53,90.0,0.08686488146271693,0.0028700039162149952,0.10205641355518455,0.1581940072230465,0.18607101473140356,0.2635689736572395,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,91.0,0.08704750648520956,0.0029123137940135135,0.10241866128448524,0.15931090233777873,0.1886106189856817,0.2665408664751815,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,92.0,0.08716411279659723,0.0029062644991839047,0.10248827766531074,0.15806509570828092,0.18729273352430628,0.26848124357610836,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,93.0,0.08717041143863513,0.0029177414098449294,0.10254960770391011,0.15894712321143328,0.1879050870521765,0.2675051041109696,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,94.0,0.08736578394726832,0.002969249306574797,0.10296615711628537,0.15939061437819166,0.18675070261425541,0.27006399894659305,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,95.0,0.08753222697527833,0.002943642941306625,0.10298317192900144,0.15862697471325232,0.19000682580496117,0.2662718019936372,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,96.0,0.0874328469810938,0.0029538581885651164,0.10294834102492609,0.16034427687871558,0.18644073594457666,0.269452069648552,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,97.0,0.08769314788516334,0.002990082785872942,0.10334491265602806,0.15967521689999187,0.1918596826518838,0.2599897989998989,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,98.0,0.08797870514629304,0.0030427648930404783,0.10384130898760303,0.1592358766420005,0.19683146885853098,0.25805057534206277,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,99.0,0.08796889297748414,0.0030361985889686654,0.10380137147770603,0.160636303643848,0.1953231892127133,0.25977449538262914,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,100.0,0.08805645038565874,0.00303896915185217,0.10388891955533154,0.16170463853908904,0.19807681322299306,0.2591928054805535,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,101.0,0.08834951404627918,0.003082147406769751,0.10434454484535084,0.16143820250532392,0.19557587313884278,0.2532513866916506,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,102.0,0.08863074431155855,0.0031146199575689273,0.10473790524346854,0.16132139613417762,0.19657923206667952,0.25925021619489275,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,103.0,0.08873596223632695,0.003136822664432214,0.10493280544443219,0.16290841132743672,0.19784502157451334,0.26179012180208366,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,104.0,0.08877753173993891,0.0031507200155526482,0.1050341380570551,0.16277851286888956,0.1947858058720091,0.26431926142266354,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,105.0,0.08897493549708639,0.003160269669445155,0.10524641949328176,0.1637664874741896,0.19884541284563548,0.2572371985132325,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,106.0,0.08925984245607206,0.0031958269229877875,0.10565579207156886,0.16318131623177262,0.20066451792378862,0.26019517282908916,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,107.0,0.08915558054519154,0.003154038377572913,0.10536961573396313,0.1644446861499682,0.20071472459084477,0.2655208397194126,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,108.0,0.08965120979873369,0.0032184869203779254,0.10609347924709836,0.16673322422059045,0.19921464381072732,0.26579517035754585,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,109.0,0.08968383373726131,0.0032125854304190455,0.10609323948410557,0.1667525556223985,0.20096010970237072,0.26622448088703415,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,110.0,0.08960648186235176,0.0032229449112865147,0.10607670103766656,0.1667692772374722,0.1966551658570644,0.2627471037146432,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,111.0,0.08992830027585606,0.0032110864086360397,0.10629292356098112,0.1683112034218478,0.1981697972407179,0.26902244211989185,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,112.0,0.09001905346368697,0.0032298249285559913,0.10645776117810352,0.1678824299873493,0.19863834112177753,0.2646907090123677,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,113.0,0.09008624016055575,0.0032456946696930713,0.10658904885567935,0.16781307222361044,0.19786697218145746,0.2662600765653653,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,114.0,0.08997783811750583,0.0032460466251122365,0.1064990984816882,0.1669087104878818,0.19676887672006085,0.25699530663019526,0.0,1.0,1024,0.00390625,0.3
ppp,12.0,500.0,0.0,53,115.0,0.09047125390966522,0.0032884179228226465,0.10711426472141682,0.1704295965580608,0.1987241512777847,0.267551051175646,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,116.0,0.09065393135132674,0.003311579814905494,0.10737651085948247,0.17036921309305797,0.19777528017905613,0.27092915454705774,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,117.0,0.09072285584401539,0.003325348829515491,0.10749876930462735,0.1683904581189989,0.20097705538503485,0.2746430212669691,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,118.0,0.0907621204275678,0.0033205173682318507,0.10750944085400208,0.16639575597586845,0.19945924902848722,0.27107429539467465,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,119.0,0.09108176660348029,0.0033712684238136935,0.10801461304575669,0.1699465139708247,0.19915325759398636,0.2790995313635351,0.0,1.0,1024,0.0048828125,0.3
ppp,12.0,500.0,0.0,53,120.0,0.0910936209673234,0.0034168519036018663,0.10823539016671141,0.16858960491752012,0.20121359247538034,0.28100207200164184,0.0,1.0,1024,0.0078125,0.3
ppp,12.0,500.0,0.0,53,121.0,0.09141577708085527,0.003458828242216011,0.1086999196941407,0.16933107920139076,0.2000890441144237,0.27960804076591605,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,122.0,0.09128791377188271,0.0033866909188497263,0.10825975300023744,0.16754171659666117,0.199598777733995,0.27498727379883775,0.0,1.0,1024,0.005859375,0.3
ppp,12.0,500.0,0.0,53,123.0,0.09127889770238919,0.003407727585669717,0.10834927203923866,0.16923756563054804,0.20074259768821776,0.28539578036382696,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,124.0,0.09164621941005963,0.0034606326698476686,0.10890207620612409,0.1692043364155269,0.20174090062609665,0.2736694986226748,0.0,1.0,1024,0.0078125,0.3
ppp,12.0,500.0,0.0,53,125.0,0.09165230709282775,0.003447744501178495,0.10884801282805533,0.1683006766141045,0.20049450589898932,0.28588450488116574,0.0,1.0,1024,0.0078125,0.3
ppp,12.0,500.0,0.0,53,126.0,0.09177086021242721,0.0034903266082764073,0.10914310510703487,0.17219215575325864,0.1976499985201889,0.28887204819761936,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,127.0,0.09198849186742923,0.0035170282515683,0.10944821098406494,0.16995302574558624,0.2031309683845661,0.28304296072085133,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,128.0,0.09217833559638337,0.0035513812662920203,0.10976441508800336,0.1687754429646409,0.20387090326521948,0.2885717146303888,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,129.0,0.09231989102355663,0.003571500073274468,0.10997482599156881,0.16985964316238622,0.20567733205220845,0.29329070623336595,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,130.0,0.09223963877469568,0.003534261693588332,0.10973792714861473,0.16830940642807743,0.20453519248160298,0.28907355518507266,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,131.0,0.09242091599591543,0.003595927074764266,0.11017056225820182,0.16805648513290555,0.20533632019067782,0.286254323615585,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,132.0,0.09240189482460748,0.0035695294186338933,0.11003471991063418,0.16801032147983785,0.2047545673386107,0.29865489426675196,0.0,1.0,1024,0.0107421875,0.3
ppp,12.0,500.0,0.0,53,133.0,0.09268701081097616,0.003631196423950656,0.11055350920266922,0.1688345300972431,0.20764247752225065,0.2923929970114587,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,134.0,0.09275833817309533,0.003627578877972241,0.11059696279105749,0.16946902110529302,0.2051355826165147,0.29099352796932476,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,135.0,0.0929382541301137,0.003631087748425809,0.11076374329707084,0.1693356679979514,0.2059963810683105,0.2886821852414697,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,136.0,0.09306695557653408,0.0036437192498237885,0.1109287044461818,0.17093570559321625,0.20319891332149792,0.2957493246435119,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,137.0,0.09323376572679615,0.0036478973053867313,0.11108749874304417,0.17129250423586462,0.20328421529448093,0.2942282936194457,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,138.0,0.09322781024454578,0.003688626724310287,0.11126567901785044,0.1727224961358061,0.20595279895638902,0.2877662768342008,0.0,1.0,1024,0.0087890625,0.3
ppp,12.0,500.0,0.0,53,139.0,0.09351727623163139,0.0037241523186179446,0.1116675121617796,0.17167224777053783,0.2053048536543155,0.29717361175208457,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,140.0,0.09358488485803496,0.0037494119159103027,0.11183712527511588,0.17425754700640897,0.205293116091859,0.2975946313386814,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,141.0,0.09365415302827183,0.003729289268018009,0.11180514141783,0.17683506387505118,0.20296217155266724,0.29960817365066483,0.0,1.0,1024,0.0107421875,0.3
ppp,12.0,500.0,0.0,53,142.0,0.0939268308388847,0.003770640504693628,0.11221804692708784,0.1751147351139128,0.20592941974060097,0.29191204756434486,0.0,1.0,1024,0.0078125,0.3
ppp,12.0,500.0,0.0,53,143.0,0.09394657935984485,0.003741566179500204,0.11210497737797297,0.17464322286837114,0.20638715789493836,0.298451272508597,0.0,1.0,1024,0.0107421875,0.3
ppp,12.0,500.0,0.0,53,144.0,0.09407509472141647,0.0037756199487097254,0.1123643332893192,0.175305522009007,0.206300037642378,0.2887599763782235,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,145.0,0.09435678808975015,0.003802418723519818,0.11271921833535678,0.1754452038730635,0.20635649578359216,0.2974010320136086,0.0,1.0,1024,0.009765625,0.3
ppp,12.0,500.0,0.0,53,146.0,0.09425544253347742,0.003781737553526606,0.11254255195573037,0.17300166351977228,0.20621461429064084,0.30670901774391673,0.0,1.0,1024,0.01171875,0.3
