scenario_name,density,region_radius_m,coherence,seed,frequency_khz,mean_abs_v,var_v,rms_abs_v,p90_abs_v,p95_abs_v,p99_abs_v,exceedance_probability,exceedance_threshold_v,sample_size
density_sweep,0.5,500.0,0.0,37,68.0,0.00914997355370775,0.00029708452940775454,0.01951426517810255,0.030533244088845876,0.04093790490151768,0.07842932599219879,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,69.0,0.009171536181447521,0.0002994681676087156,0.01958533235705528,0.03070018168643355,0.04158317015568546,0.07778284072327064,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,70.0,0.0091454315705906,0.00029690895943671933,0.01950763640344659,0.03064750739147635,0.041153692926904,0.07787528301445615,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,71.0,0.009136171896887445,0.00029237588685418486,0.019386735769171166,0.030895331381969184,0.04200851333472599,0.07731321195584685,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,72.0,0.009153955174491574,0.000297669424268626,0.019531111581403325,0.030980007815174754,0.041295711257081175,0.07600898964315801,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,73.0,0.00920576012457858,0.0003048092654296197,0.01973715493430856,0.031025115970922647,0.04129669833451893,0.07702958279348096,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,74.0,0.009216921182858672,0.0003069110022149843,0.01979552066266541,0.030984960114192245,0.041128563856598306,0.07626327276656428,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,75.0,0.009213779804959417,0.00030700910516048786,0.019796536147891272,0.030864046585538946,0.041265137297832696,0.07752449705983298,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,76.0,0.009253520316851001,0.00030822471168773984,0.019845713641542702,0.030742552198328874,0.042600542646624565,0.07544191659127691,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,77.0,0.00926277652497041,0.0003134412944344936,0.019980999058756707,0.030695153295402716,0.04210018339185568,0.07358716111971837,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,78.0,0.009265983896150451,0.0003152272432688608,0.020027124127856708,0.030623308565192662,0.04255605627069143,0.07528481118319916,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,79.0,0.009260409098543573,0.0003129579687189283,0.019967802718158973,0.030585237411903953,0.04224154325192305,0.0776142085726571,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,80.0,0.009289646972163862,0.00031528150322405736,0.02003943721992937,0.03090059289841536,0.04300251181277349,0.07719448253826403,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,81.0,0.00931854119178733,0.0003207281531860991,0.020188198610305387,0.03162275327091869,0.04331926681768422,0.07860525687202961,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,82.0,0.009289220436232684,0.0003158553684848652,0.02005355292205818,0.0316031945157694,0.042535424315264435,0.0761276168303013,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,83.0,0.00929837103643524,0.00032127280810291975,0.02019238747731772,0.031077894059403206,0.04276998567874148,0.07575378617102879,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,84.0,0.009283525326548489,0.0003144093244813406,0.02001482368071245,0.03116353383371106,0.04343092794047214,0.07433452262267466,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,85.0,0.009286811123989313,0.0003192496742045481,0.02013689487128539,0.03146005950631272,0.042482592429566354,0.07578362961687177,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,86.0,0.009295666479605452,0.00031795388011104773,0.020108786522590273,0.031312374644934374,0.04342009947227999,0.07416930461954693,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,87.0,0.009342341824240258,0.0003259269226839919,0.02032747582571286,0.0313148562986278,0.04340198492565228,0.07527679448040342,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,88.0,0.009326567474830927,0.0003212612952290274,0.020205102229179678,0.03159088673069388,0.044291151715996194,0.07507163795901668,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,89.0,0.009355187209008896,0.0003243383946418731,0.020294282996880592,0.031419638499995226,0.0433927224482082,0.07398638877887644,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,90.0,0.0093558885031993,0.0003284222509684087,0.020394972435693694,0.031140258929129208,0.04398968220399902,0.07435064927027704,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,91.0,0.009385070145530519,0.0003314706835559039,0.020482925210829436,0.0311784042734301,0.04422624427305107,0.07559154771896587,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,92.0,0.009370015391197401,0.0003336601025012671,0.020529425002482247,0.03128322236169722,0.04460021471498337,0.07598892069056125,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,93.0,0.009355049639371392,0.0003283745061088701,0.02039341707178993,0.031246585056517867,0.04397558991076955,0.07624191154114537,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,94.0,0.009434009051486555,0.0003395577354230445,0.020701648779905785,0.03201075202905163,0.045140485431125546,0.07349636799944777,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,95.0,0.009380421166417031,0.00033223962112731545,0.02049955907786019,0.031438639715306166,0.045429553355630085,0.07562269505843164,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,96.0,0.009375689128639461,0.00033464118682101823,0.020555892913174712,0.031208670752593294,0.04433665365997849,0.07306031904450996,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,97.0,0.009381616547245925,0.0003335483049606829,0.020532000243528185,0.0312359911200146,0.04543736943704432,0.07445810203861358,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,98.0,0.009425794520987438,0.0003429441001455688,0.02077955010334549,0.031474237354446606,0.04529201155993058,0.07299619356744418,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,99.0,0.009425215233204639,0.0003392581452422964,0.020690404235648205,0.0316215086170491,0.046670796043598896,0.07520514492376439,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,100.0,0.009384624228375098,0.0003423413916113959,0.020746386758161064,0.03181908072699191,0.04511671800114031,0.07359210242704474,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,101.0,0.009418743927661767,0.00034420742670428396,0.020806733618690593,0.03171790714971409,0.04507146000825383,0.07106167931760993,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,102.0,0.009420458204294529,0.00034476781900380526,0.020820971441857974,0.031175189907004693,0.045655598292373506,0.07067909701288083,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,103.0,0.009465329286012467,0.00035576127062972995,0.021103405628532454,0.032117197411557566,0.044712820382567985,0.07527690601587662,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,104.0,0.009450233784545814,0.0003620985809303028,0.021246305549739088,0.031521705156875045,0.04597907112361657,0.07278832832563145,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,105.0,0.009462053761393242,0.0003597536113755255,0.021196322151708805,0.03164979669674543,0.045226464744618444,0.07265905755909494,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,106.0,0.009406455429974349,0.00034829800304204,0.020899268092402994,0.03196806595320525,0.04608418576627698,0.07068776347334085,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,107.0,0.009384542610636627,0.0003470051003347501,0.02085844530029994,0.03177468330461267,0.04513632002104084,0.06965932057562813,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,108.0,0.0094067110485872,0.0003521855040095866,0.020992182277247858,0.03162642599696729,0.0454506780924418,0.07048729919453142,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,109.0,0.00942461983926433,0.00035613260007335364,0.02109398158688891,0.03176335873726217,0.04518640320272359,0.0723447340831953,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,110.0,0.00938483291553283,0.00035074716806496385,0.020948084803089573,0.03189736872207248,0.046178373882968825,0.07187875409198083,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,111.0,0.009425086957329095,0.0003553401368089025,0.021075398002460534,0.0316933548497066,0.04513841285267491,0.06967349719992369,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,112.0,0.009429437060100932,0.00035891902865900656,0.021162072486630688,0.033033415840483756,0.044747487704971195,0.07194814487281237,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,113.0,0.009378539860457604,0.0003484957293881425,0.020891451345043853,0.03231967654714424,0.04463902137366707,0.07122372938165446,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,114.0,0.009434545143700051,0.0003669510047193734,0.02135325845832171,0.032233520101036396,0.044949599602259444,0.06716587135449605,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,115.0,0.009406631833039782,0.00035838898028187836,0.021139387472777816,0.031858298107960384,0.044791513659149615,0.06989531597291598,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,116.0,0.009446536601362637,0.00036539396835110665,0.021322078278441587,0.03258778561011313,0.04506641593669247,0.07156737636385471,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,117.0,0.00942587150268964,0.00036480547851525336,0.021299120453682353,0.03187232945812908,0.0454927143889695,0.06937306371194149,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,118.0,0.009392255766274456,0.00036130606603419573,0.02120189931146055,0.032214897631920925,0.0453734357315035,0.07016548381034718,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,119.0,0.009422280248790969,0.0003683041560456294,0.021379511714077704,0.03240283276920073,0.04481916599284649,0.07114641925969203,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,120.0,0.009412956986518067,0.0003647275820783228,0.02129157911730274,0.03273505301785887,0.045525743054887706,0.07071010893934541,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,121.0,0.00944792095240082,0.00037414834729996,0.021526996019481548,0.03187585844526536,0.04573229323274735,0.07276489557902732,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,122.0,0.009443788251857257,0.00036970333697803427,0.02142168232244964,0.03199836387217713,0.045818333791934195,0.0728270709868287,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,123.0,0.009470464375700274,0.00037444241050745925,0.021543725443823946,0.0327055292692943,0.04527330201912197,0.07102580804961287,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,124.0,0.009460089541596637,0.00038061087574788434,0.02168188575477028,0.03291425842673369,0.04607122605725731,0.07062892468868978,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,125.0,0.009454306132610056,0.00037081020802775237,0.021452135382680683,0.03258769910997455,0.04605567943335364,0.07348202447238195,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,126.0,0.00949118542544399,0.00038474104696420056,0.02179044854390017,0.03237996660610036,0.045508029433352415,0.0696196710861946,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,127.0,0.009477665778184138,0.00038167775980154354,0.021714140747552187,0.03270496125869331,0.04633794886683456,0.07219157459412065,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,128.0,0.00953051910176296,0.0003899010040180462,0.02192559687596018,0.032521477387111766,0.045563628677058494,0.07405430514197123,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,129.0,0.00952271765065971,0.0003887651404432595,0.021896284888022567,0.03244506792421652,0.04511387045829143,0.07218188469246137,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,130.0,0.009546690503645854,0.0003916714636538619,0.021972955268380806,0.03226318026570916,0.04526835236053024,0.07356080463151693,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,131.0,0.009538187478915251,0.00038746493288459733,0.021873316009867663,0.03254426061916333,0.04543687454197086,0.07574738737108032,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,132.0,0.009552112138400506,0.0003944637716453655,0.022038752640518106,0.032780535653529494,0.04572050783670116,0.07311112696261876,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,133.0,0.00955131256926341,0.00039331614258478155,0.022012353676527888,0.032116588219152004,0.04589854061673057,0.07156875633838247,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,134.0,0.009548314055729753,0.00039076928728724755,0.021953122524918725,0.032497995021460564,0.045258656597607,0.07201506102774115,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,135.0,0.009568675923322613,0.0003982716982370034,0.022132131780797287,0.033105909075907713,0.045639660693317596,0.07293036651843272,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,136.0,0.009618213564385704,0.0004088356557408308,0.022390750052442725,0.033040428132681585,0.045155461036364405,0.07305382373351549,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,137.0,0.009612433073274662,0.00040680493926563183,0.022342869306644936,0.03314893137534386,0.04624071496439056,0.07324438206315767,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,138.0,0.009629460987004549,0.00041194425430723724,0.022464878659976775,0.032764516020549236,0.044765282866689494,0.0725854877353597,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,139.0,0.009627142426727582,0.00041007397525154483,0.02242221769932767,0.03309436963365742,0.045370155361564156,0.07081843960406187,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,140.0,0.00958065843372943,0.0004043932970288914,0.022275150124133447,0.03220874455546994,0.04534829136166392,0.07295583855867799,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,141.0,0.00964741030826619,0.0004075677527498236,0.02237499225487831,0.03324965593159221,0.04632133553674073,0.07244357757980852,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,142.0,0.009660714296973695,0.0004081817940034786,0.02239444562232409,0.033035377960873746,0.04687211110088055,0.07275775181139346,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,143.0,0.009673249777772425,0.00042359637090627926,0.02274133092344099,0.033447418881344844,0.046276933665210636,0.07390341910767378,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,144.0,0.009629936668692694,0.0004121547489234552,0.022469767002941694,0.03356810800037867,0.0454207380638498,0.07339860568423431,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,145.0,0.009679470063584078,0.0004201133750326167,0.022667278525320085,0.03361635523459468,0.04699515681774768,0.07295328560962103,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,146.0,0.009705586835973432,0.00041617549796263095,0.022591456654966976,0.03351844876689913,0.046719347404167916,0.0753539113294815,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,147.0,0.009706689931710527,0.0004247463902274817,0.022780830091501326,0.03396885585500393,0.0462988433546407,0.07271962474364291,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,148.0,0.009707793148261862,0.00042469595772349773,0.022780193272510612,0.03414938214457579,0.046317804286786154,0.07265898353681166,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,149.0,0.00973543722631591,0.0004307590354925112,0.022924610650566103,0.03407447621880205,0.04685362964967142,0.07458237377212835,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,37,150.0,0.009742421452847816,0.00042488715039078347,0.022799165031985116,0.034133324336278484,0.048039792736119434,0.0734708848936376,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,2.0,0.014084182976772186,0.0013833366811905573,0.03977060335616945,0.04039124529300775,0.06390670496201273,0.16592683156123364,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,3.0,0.012689347081517031,0.0009493438091690663,0.03332211485671747,0.03686610368408735,0.05932934973247012,0.14439210616504225,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,4.0,0.011961661786779902,0.0007416272101573183,0.029744050881791956,0.035777444865995094,0.053934637816319776,0.12938024233707154,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,5.0,0.011396599626361253,0.0006103058379621872,0.02720640220620442,0.03445793887261183,0.05064061464750971,0.11768210161446267,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,6.0,0.01102647690098112,0.0005333091955959442,0.025590865332063596,0.033475079966603254,0.04808631072333491,0.10222387070826373,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,7.0,0.010675624363930464,0.00047329304877616806,0.024233489314085865,0.03233304471508082,0.04714374343680124,0.09697969641004466,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,8.0,0.010565587658445695,0.00045530174959939853,0.023810363125490095,0.0324284907461689,0.04691590630431595,0.09287805122659216,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,9.0,0.010395499527059543,0.000426391107761073,0.023118337271053214,0.03179276837534355,0.0457883436083876,0.09217981261122349,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,10.0,0.010242137254847527,0.00039735540996564716,0.022411086218940456,0.032337036007721934,0.046183266815435636,0.08664177930105327,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,11.0,0.01012680464079136,0.0003792996603790119,0.02195112372093432,0.031627385180399495,0.045618812001153745,0.08685198118058929,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,12.0,0.010051796939891134,0.0003676878373771789,0.021650091433940494,0.03224803455723896,0.04451484155210209,0.08502837164248384,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,13.0,0.009979866124862853,0.0003554538439678059,0.021331937835977092,0.03150847754880178,0.04234114995547298,0.08181173822519548,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,14.0,0.009949946041630466,0.00035007264241497044,0.021191367786113482,0.0320753107802419,0.04173242674186211,0.08011842103958174,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,15.0,0.009921063767783024,0.0003401720117709106,0.020942767678970412,0.03247341621720686,0.04134729193603848,0.08340068958576816,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,16.0,0.009903818088814785,0.0003369595821463448,0.020857737050856685,0.032129468913754025,0.04078642288816699,0.08144119486006898,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,17.0,0.009874968061675876,0.00032393636714720146,0.020529280585698077,0.03196600809560418,0.04144052875749926,0.08025819771294712,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,18.0,0.009893571285205176,0.0003268662830576093,0.02060944045414736,0.03169042897936109,0.040750428907782826,0.08216328970399474,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,19.0,0.009974775657489124,0.00033292495482980784,0.0207947374171218,0.032661819732693574,0.04165769345279294,0.08014755114412458,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,20.0,0.010045159052538175,0.0003360649808054678,0.020903832213167457,0.03265991192981971,0.042885567724799616,0.08472571617617494,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,21.0,0.010046983870004977,0.0003281191649843836,0.0207137888824938,0.032963196676765866,0.04271257393078533,0.08164266248218505,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,22.0,0.010030297150984592,0.00032741548715799977,0.02068870097650042,0.03296307072703055,0.04208121098744645,0.07999681195000824,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,23.0,0.009976443748226772,0.0003187105424926002,0.020450916173954975,0.032386890367163086,0.04271662908255195,0.08027335107347247,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,24.0,0.00992424790105956,0.00031547620434364934,0.020346176563308754,0.03206257939833923,0.04263584967249428,0.08089258067281462,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,25.0,0.009810118079038114,0.00030358609256895186,0.01999561225103203,0.03168877564612929,0.04312445499156005,0.07919954344540812,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,26.0,0.009751763000415243,0.0003012407179678566,0.019908229443728147,0.03176565931201741,0.04132203497409644,0.07797901633364474,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,27.0,0.009707328023251284,0.00029704355777604934,0.01978069197796298,0.031209842539832187,0.04124592490900139,0.07508635088125258,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,28.0,0.009632023387707992,0.00028992040359838533,0.019562624520747186,0.03106752602988485,0.041545011242250345,0.07444804350409051,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,29.0,0.009675992385076349,0.0002941507228055386,0.01969201745483672,0.03119183854190573,0.041915677546970495,0.0738992023894095,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,30.0,0.009612429832146541,0.00028835077967765804,0.01951280571715915,0.030385496181609448,0.04178844635103971,0.07735853016079347,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,31.0,0.009567500571729753,0.0002851714280745646,0.019408979758467823,0.030518848348824987,0.04117427776433395,0.07545179654448841,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,32.0,0.009544748261028123,0.0002791475281812632,0.019241874844922534,0.030710434800465012,0.042088954346787104,0.07648370388143594,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,33.0,0.009522733945117767,0.00027493619214835494,0.019121157233228672,0.03072214579974509,0.04195775895109148,0.07352782115498463,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,34.0,0.009511039550328882,0.0002759640214239025,0.01914220193059886,0.03050576635095161,0.04230141934868537,0.07148775993291678,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,35.0,0.00950888864156979,0.0002755928305597459,0.019131434702016493,0.030585059062606543,0.04126748300026192,0.07310811221775378,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,36.0,0.009521316371480836,0.00027577385835072637,0.019142343738334535,0.030684622449826116,0.041602775769188756,0.07426605814535975,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,37.0,0.009548346507037274,0.00027926794467719463,0.01924678845147017,0.030332648740550597,0.04198526081507761,0.07422300690689965,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,38.0,0.009481885935788642,0.00027302108959450914,0.019050649608184377,0.030444599740436076,0.04201750177927128,0.07346670717779126,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,39.0,0.00950404541219858,0.0002739228776622858,0.0190853283141637,0.030490651148060016,0.04205340085706916,0.07237486381101899,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,40.0,0.0095440770390428,0.00027515405259733155,0.019137488318076528,0.03097233975028954,0.04375331993672483,0.07340199180797262,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,41.0,0.009536062928188172,0.00027713344161710214,0.019185148886247064,0.030427599940734407,0.04345207865181614,0.07281524740472332,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,42.0,0.009541213629762492,0.0002766290811528419,0.019174562281356188,0.03100750281861643,0.04235766805171716,0.07246251129592816,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,43.0,0.009521321238835343,0.00027454270269858884,0.019110161193241826,0.03113792081525831,0.04299049230075397,0.07240799826633709,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,44.0,0.00953192409500365,0.00027532227773859784,0.019135826470040664,0.030743375468867087,0.04205729785952014,0.07332547034780626,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,45.0,0.009550506632834067,0.00027558330606128887,0.019151905466691724,0.031097026102113075,0.04390658237494604,0.07320272022367716,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,46.0,0.009529955327693563,0.00027373599359484095,0.019093350731149206,0.031093172545823135,0.04361616316110466,0.0725930545390992,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,47.0,0.009583362833597491,0.00027884267826680655,0.01925314315812315,0.03124068553113501,0.042523456643802394,0.07368941743192342,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,48.0,0.009536811638578538,0.00027424911452526103,0.019110203838656147,0.03137243424235793,0.042721811653123894,0.07273010227094606,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,49.0,0.009583945313791921,0.0002786914387534499,0.01924950509834484,0.031109245005675183,0.042974313952599485,0.07368885291088514,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,50.0,0.009566891268754353,0.00027754172691501843,0.01921112009912974,0.030995065018203673,0.04327187968357636,0.0715827435015158,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,51.0,0.009543135845819027,0.000274516124599608,0.019120344305774518,0.030801144542792983,0.04218139301429546,0.07348114217350094,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,52.0,0.009581248902862199,0.00027755111315713607,0.019218518249223434,0.031102529602871777,0.04323386880100072,0.07178936115617172,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,53.0,0.009609456706633856,0.0002822031302655062,0.019353159650614588,0.030926287323625685,0.04300458685908598,0.07308429286401273,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,54.0,0.009612657961448251,0.00028030667391785254,0.019305695196020448,0.03124893090081457,0.04191712407377388,0.07165620454638645,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,55.0,0.009607301423027022,0.00027961491911452664,0.01928510201547878,0.030804152460393808,0.04346236821385762,0.07150092867482191,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,56.0,0.009637312448832112,0.0002841244916163022,0.019416546625306896,0.031042815442254387,0.042510702458589955,0.0727426484025944,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,57.0,0.009643172651353846,0.0002843698212421459,0.019425771542617418,0.031524114196290365,0.043432211328074996,0.07181916998460386,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,58.0,0.009625250648907473,0.0002830789810097593,0.019383612435871004,0.03154029760343985,0.042938391480465805,0.07203654386391636,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,59.0,0.009658263098382889,0.00028824583277716414,0.019532738641950563,0.03110625452829416,0.04307183235325887,0.07384194364310691,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,60.0,0.00964062269950023,0.00028380596486000996,0.019409986370271595,0.03134373080380343,0.04416827281797536,0.07254263219128783,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,61.0,0.009701817041823643,0.0002905419502338395,0.019612934613332578,0.03129499088406122,0.04414910472750839,0.07402560298872211,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,62.0,0.009700896613324617,0.00028886012267948045,0.01956955589127902,0.03239275136743993,0.04376354079217263,0.07092499287997531,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,63.0,0.009690168633806047,0.0002880252985665997,0.019542892997665373,0.03209440700566366,0.04363565467280067,0.07414525619097914,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,64.0,0.009704506267068454,0.00029042284623651194,0.019611228623522874,0.03243902945580081,0.044020965537426376,0.07333328526673658,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,65.0,0.009704143846596068,0.00029123560812459635,0.019631760387698927,0.03219357334000579,0.04368834948443763,0.07382790901855155,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,66.0,0.009694861378290252,0.0002915698325495071,0.019635686127400055,0.032791711526173835,0.04471796711849859,0.07156110016204871,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,67.0,0.009724252958560576,0.00029316252216711805,0.019690698762847198,0.03264542991979221,0.04399886681936217,0.07378362167131693,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,68.0,0.009719839513135566,0.00029351373660494996,0.019697436807007692,0.03188400214659871,0.04433935982404618,0.07506472941081753,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,69.0,0.009758353377634607,0.0002981846543857375,0.019834568687736323,0.032133163162752075,0.04500423344209149,0.07447796816700358,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,70.0,0.009759256709735296,0.0002969430754996456,0.01980369074253986,0.03267371252969703,0.044460196119961444,0.07416189844444102,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,71.0,0.009780037025031624,0.00030038181216385755,0.019900526032616498,0.032183462669626316,0.04522354220584497,0.07530865169118865,0.0,1.0,1024
density_sweep,0.5,500.0,0.0,53,72.0,0.00975753675179873,0.00029786718840846846,0.01982616230820204,0.03224229840314666,0.045928767876890965,0.07538633252286397,0.0,1.0,1024
