feeder_id,feeder_name,frequency_khz,distance_m,ztr_real_ohm,ztr_imag_ohm,ztr_mag_ohm
A,urban_short,7.0,330.0,0.2190665984295801,-0.027158541315256243,0.22074365430036574
A,urban_short,7.0,340.0,0.21842639476923145,-0.02790841434764914,0.22020211062404516
A,urban_short,7.0,350.0,0.21778497060278054,-0.02865405580954472,0.21966189550031312
A,urban_short,7.0,360.0,0.21714234470843227,-0.029395471561506143,0.21912300566987242
A,urban_short,7.0,370.0,0.21649853579634382,-0.030132667519684467,0.21858543788142112
A,urban_short,7.0,380.0,0.21585356250858576,-0.030865649655427523,0.2180491888916341
A,urban_short,7.0,390.0,0.21520744341910314,-0.03159442399489069,0.2175142554651428
A,urban_short,7.0,400.0,0.21456019703367896,-0.03231899661864825,0.21698063437451587
A,urban_short,7.0,410.0,0.21391184178989894,-0.033039373661304994,0.21644832240023967
A,urban_short,7.0,420.0,0.21326239605711808,-0.03375556131110926,0.21591731633069902
A,urban_short,7.0,430.0,0.2126118781364284,-0.03446756580956649,0.21538761296215778
A,urban_short,7.0,440.0,0.2119603062606281,-0.035175393451054,0.21485920909873915
A,urban_short,7.0,450.0,0.21130769859419302,-0.035879050582435866,0.21433210155240703
A,urban_short,7.0,460.0,0.2106540732332481,-0.036578543602679515,0.21380628714294578
A,urban_short,7.0,470.0,0.20999944820554292,-0.037273878962472244,0.2132817626979427
A,urban_short,7.0,480.0,0.20934384147042542,-0.037965063163839574,0.21275852505276713
A,urban_short,7.0,490.0,0.2086872709188194,-0.038652102759763614,0.21223657105055208
A,urban_short,7.0,500.0,0.20802975437320342,-0.039335004353802806,0.21171589754217568
A,urban_short,7.0,510.0,0.20737130958758998,-0.04001377459971199,0.21119650138624135
A,urban_short,7.0,520.0,0.20671195424750693,-0.040688420201064314,0.2106783794490592
A,urban_short,7.0,530.0,0.20605170596998065,-0.0413589479108724,0.2101615286046274
A,urban_short,7.0,540.0,0.2053905823035196,-0.042025364531212306,0.2096459457346126
A,urban_short,7.0,550.0,0.20472860072810067,-0.04268767691284676,0.20913162772833202
A,urban_short,7.0,560.0,0.2040657786551559,-0.04334589195485027,0.2086185714827341
A,urban_short,7.0,570.0,0.20340213342756094,-0.04400001660423426,0.20810677390237972
A,urban_short,7.0,580.0,0.20273768231962497,-0.044650057855574146,0.20759623189942367
A,urban_short,7.0,590.0,0.2020724425370827,-0.04529602275063601,0.20708694239359646
A,urban_short,7.0,600.0,0.20140643121708643,-0.04593791837800557,0.20657890231218498
A,urban_short,7.0,610.0,0.20073966542820035,-0.04657575187271689,0.20607210859001446
A,urban_short,7.0,620.0,0.20007216217039617,-0.0472095304158824,0.20556655816942945
A,urban_short,7.0,630.0,0.19940393837505085,-0.047839261234323846,0.20506224800027664
A,urban_short,7.0,640.0,0.1987350109049434,-0.048464951600204385,0.20455917503988455
A,urban_short,7.0,650.0,0.19806539655425595,-0.04908660883066108,0.20405733625304678
A,urban_short,7.0,660.0,0.1973951120485745,-0.04970424028743819,0.20355672861200308
A,urban_short,7.0,670.0,0.19672417404489104,-0.0503178533765224,0.203057349096421
A,urban_short,7.0,680.0,0.19605259913160747,-0.05092745554777777,0.2025591946933776
A,urban_short,7.0,690.0,0.19538040382854138,-0.051533054294582145,0.20206226239734193
A,urban_short,7.0,700.0,0.1947076045869316,-0.05213465715346438,0.20156654921015585
A,urban_short,7.0,710.0,0.19403421778944682,-0.05273227170374286,0.20107205214101695
A,urban_short,7.0,720.0,0.19336025975019447,-0.053325905567164066,0.20057876820645992
A,urban_short,7.0,730.0,0.19268574671473124,-0.053915566407543115,0.20008669443033875
A,urban_short,7.0,740.0,0.19201069486007447,-0.05450126193040422,0.19959582784380828
A,urban_short,7.0,750.0,0.19133512029471658,-0.05508299988262294,0.19910616548530763
A,urban_short,7.0,760.0,0.19065903905863776,-0.05566078805206866,0.19861770440054047
A,urban_short,7.0,770.0,0.18998246712332303,-0.056234634267248645,0.1981304416424587
A,urban_short,7.0,780.0,0.18930542039177864,-0.056804546396952614,0.197644374271244
A,urban_short,7.0,790.0,0.18862791469855064,-0.05737053234989805,0.19715949935429028
A,urban_short,7.0,800.0,0.18794996580974427,-0.057932600074377005,0.19667581396618586
A,urban_short,7.0,810.0,0.18727158942304484,-0.05849075755790384,0.19619331518869587
A,urban_short,7.0,820.0,0.1865928011677398,-0.05904501282686304,0.19571200011074463
A,urban_short,7.0,830.0,0.18591361660474234,-0.05959537394615921,0.19523186582839822
A,urban_short,7.0,840.0,0.18523405122661557,-0.06014184901886688,0.1947529094448466
A,urban_short,7.0,850.0,0.18455412045759917,-0.060684446185882056,0.1942751280703869
A,urban_short,7.0,860.0,0.18387383965363516,-0.06122317362557473,0.19379851882240484
A,urban_short,7.0,870.0,0.18319322410239766,-0.061758039553441384,0.19332307882535835
A,urban_short,7.0,880.0,0.1825122890233217,-0.062289052221759726,0.19284880521075992
A,urban_short,7.0,890.0,0.1818310495676338,-0.06281621991924362,0.1923756951171589
A,urban_short,7.0,900.0,0.18114952081838437,-0.06333955097069911,0.19190374569012472
A,urban_short,7.0,910.0,0.18046771779048085,-0.06385905373668142,0.19143295408222955
A,urban_short,7.0,920.0,0.1797856554307217,-0.06437473661315317,0.19096331745303083
A,urban_short,7.0,930.0,0.17910334861783267,-0.06488660803114313,0.19049483296905487
A,urban_short,7.0,940.0,0.17842081216250247,-0.0653946764564063,0.1900274978037785
A,urban_short,7.0,950.0,0.17773806080742197,-0.06589895038908483,0.18956130913761354
A,urban_short,7.0,960.0,0.17705510922732223,-0.06639943836336978,0.1890962641578885
A,urban_short,7.0,970.0,0.17637197202901544,-0.06689614894716422,0.1886323600588324
A,urban_short,7.0,980.0,0.1756886637514359,-0.06738909074174695,0.1881695940415574
A,urban_short,7.0,990.0,0.17500519886568305,-0.06787827238143733,0.18770796331404235
A,urban_short,7.0,1000.0,0.1743215917750644,-0.06836370253326086,0.18724746509111515
A,urban_short,8.0,0.0,0.23949693828894725,-2.609305953425911e-06,0.23949693830316138
A,urban_short,8.0,10.0,0.23890631626001002,-0.0010230009962762339,0.2389085065039885
A,urban_short,8.0,20.0,0.23831280326320703,-0.002038359953879841,0.23832152045182492
A,urban_short,8.0,30.0,0.23771642787021113,-0.003048686272496746,0.23773597659454362
A,urban_short,8.0,40.0,0.23711721858183685,-0.0040539801673606934,0.23715187138874522
A,urban_short,8.0,50.0,0.23651520382769742,-0.005054241974604869,0.23656920129973621
A,urban_short,8.0,60.0,0.23591041196586493,-0.006049472150660049,0.23598796280150755
A,urban_short,8.0,70.0,0.2353028712825344,-0.00703967127165422,0.2354081523767134
A,urban_short,8.0,80.0,0.23469260999169153,-0.008024840032809922,0.23482976651665013
A,urban_short,8.0,90.0,0.2340796562347825,-0.009004979247843626,0.23425280172123458
A,urban_short,8.0,100.0,0.2334640380803885,-0.009980089848364364,0.23367725449898308
A,urban_short,8.0,110.0,0.2328457835239033,-0.010950172883272234,0.2331031213669907
A,urban_short,8.0,120.0,0.23222492048721327,-0.011915229518158037,0.2325303988509092
A,urban_short,8.0,130.0,0.23160147681838245,-0.012875261034701426,0.23195908348492725
A,urban_short,8.0,140.0,0.23097548029133935,-0.013830268830070658,0.23138917181174862
A,urban_short,8.0,150.0,0.23034695860556767,-0.014780254416321956,0.23082066038257126
A,urban_short,8.0,160.0,0.22971593938580107,-0.015725219419798663,0.23025354575706722
A,urban_short,8.0,170.0,0.22908245018171952,-0.016665165580531327,0.2296878245033605
A,urban_short,8.0,180.0,0.2284465184676511,-0.017600094751637176,0.22912349319800765
A,urban_short,8.0,190.0,0.22780817164227543,-0.01853000889872057,0.22856054842597637
A,urban_short,8.0,200.0,0.22716743702833078,-0.019454910099272874,0.22799898678062458
A,urban_short,8.0,210.0,0.226524341872325,-0.02037480054207358,0.22743880486368032
A,urban_short,8.0,220.0,0.22587891334424962,-0.02128968252659048,0.22687999928522135
A,urban_short,8.0,230.0,0.22523117853729618,-0.022199558462380975,0.22632256666365388
A,urban_short,8.0,240.0,0.22458116446757673,-0.02310443086849346,0.2257665036256923
A,urban_short,8.0,250.0,0.22392889807384847,-0.02400430237286869,0.22521180680633981
A,urban_short,8.0,260.0,0.22327440621723915,-0.02489917571174172,0.22465847284886656
A,urban_short,8.0,270.0,0.22261771568097766,-0.025789053729044328,0.22410649840479
A,urban_short,8.0,280.0,0.22195885317012795,-0.026673939375807316,0.22355588013385524
A,urban_short,8.0,290.0,0.2212978453113242,-0.027553835709563254,0.22300661470401362
A,urban_short,8.0,300.0,0.22063471865251147,-0.02842874589375016,0.22245869879140331
A,urban_short,8.0,310.0,0.21996949966268842,-0.029298673197114357,0.22191212908032942
A,urban_short,8.0,320.0,0.21930221473165223,-0.030163620993115235,0.22136690226324263
A,urban_short,8.0,330.0,0.21863289016974996,-0.031023592759328682,0.22082301504072127
A,urban_short,8.0,340.0,0.21796155220762847,-0.03187859207685288,0.22028046412144936
A,urban_short,8.0,350.0,0.21728822699599154,-0.03272862262971237,0.2197392462221978
A,urban_short,8.0,360.0,0.21661294060535777,-0.03357368820426447,0.21919935806780416
A,urban_short,8.0,370.0,0.21593571902582268,-0.034413792688604616,0.21866079639115305
A,urban_short,8.0,380.0,0.2152565881668229,-0.03524894007197338,0.21812355793315577
A,urban_short,8.0,390.0,0.21457557385690543,-0.036079134444163156,0.21758763944273185
A,urban_short,8.0,400.0,0.21389270184349715,-0.03690437999492543,0.2170530376767877
A,urban_short,8.0,410.0,0.21320799779268043,-0.03772468101337869,0.21651974940019858
A,urban_short,8.0,420.0,0.21252148728896894,-0.03854004188741722,0.21598777138578765
A,urban_short,8.0,430.0,0.21183319583508917,-0.039350467103119416,0.21545710041430735
A,urban_short,8.0,440.0,0.21114314885176336,-0.04015596124415729,0.21492773327441986
A,urban_short,8.0,450.0,0.2104513716774957,-0.04095652899120702,0.21439966676267716
A,urban_short,8.0,460.0,0.20975788956836186,-0.041752175121358495,0.2138728976835019
A,urban_short,8.0,470.0,0.20906272769780213,-0.04254290450752717,0.21334742284916858
A,urban_short,8.0,480.0,0.20836591115641565,-0.04332872211786525,0.212823239079783
A,urban_short,8.0,490.0,0.2076674649517604,-0.04410963301517376,0.2123003432032646
A,urban_short,8.0,500.0,0.20696741400815347,-0.044885642356315876,0.21177873205532585
A,urban_short,8.0,510.0,0.20626578316647648,-0.045656755391629986,0.21125840247945413
A,urban_short,8.0,520.0,0.20556259718398248,-0.04642297746434338,0.2107393513268919
A,urban_short,8.0,530.0,0.2048578807341068,-0.047184314009987405,0.21022157545661818
A,urban_short,8.0,540.0,0.20415165840628016,-0.047940770555812556,0.20970507173532918
A,urban_short,8.0,550.0,0.20344395470574547,-0.0486923527202042,0.20918983703741967
A,urban_short,8.0,560.0,0.20273479405337666,-0.04943906621209935,0.20867586824496356
A,urban_short,8.0,570.0,0.20202420078550137,-0.0501809168304037,0.20816316224769565
A,urban_short,8.0,580.0,0.20131219915372559,-0.050917910463409856,0.20765171594299214
A,urban_short,8.0,590.0,0.20059881332476268,-0.05165005308821564,0.20714152623585277
A,urban_short,8.0,600.0,0.19988406738026337,-0.05237735077014355,0.20663259003888115
A,urban_short,8.0,610.0,0.1991679853166499,-0.05309980966216063,0.20612490427226632
A,urban_short,8.0,620.0,0.19845059104495333,-0.053817436004299446,0.20561846586376473
A,urban_short,8.0,630.0,0.19773190839065236,-0.054530236123079334,0.20511327174868066
A,urban_short,8.0,640.0,0.19701196109351674,-0.055238216430928855,0.20460931886984887
A,urban_short,8.0,650.0,0.19629077280745127,-0.0559413834256084,0.20410660417761448
A,urban_short,8.0,660.0,0.19556836710034578,-0.05663974368963435,0.20360512462981645
A,urban_short,8.0,670.0,0.19484476745392432,-0.057333303889703424,0.20310487719176742
A,urban_short,8.0,680.0,0.19411999726360016,-0.058022070776117714,0.20260585883623639
A,urban_short,8.0,690.0,0.19339407983833237,-0.058706051182211,0.2021080665434303
A,urban_short,8.0,700.0,0.19266703840048446,-0.059385252023776,0.20161149730097525
A,urban_short,8.0,710.0,0.19193889608568765,-0.06005968029849127,0.20111614810389886
A,urban_short,8.0,720.0,0.19120967594270474,-0.060729343085350405,0.2006220159546114
A,urban_short,8.0,730.0,0.19047940093329907,-0.06139424754409118,0.2001290978628886
A,urban_short,8.0,740.0,0.18974809393210404,-0.062054400914625704,0.19963739084585252
A,urban_short,8.0,750.0,0.18901577772649727,-0.0627098105164716,0.1991468919279545
A,urban_short,8.0,760.0,0.18828247501647563,-0.06336048374818376,0.19865759814095615
A,urban_short,8.0,770.0,0.18754820841453493,-0.06400642808678739,0.1981695065239123
A,urban_short,8.0,780.0,0.1868130004455507,-0.06464765108721138,0.19768261412315233
A,urban_short,8.0,790.0,0.18607687354666294,-0.06528416038172327,0.19719691799226313
A,urban_short,8.0,800.0,0.18533985006716197,-0.06591596367936434,0.19671241519207006
A,urban_short,8.0,810.0,0.18460195226837928,-0.06654306876538625,0.1962291027906205
A,urban_short,8.0,820.0,0.18386320232357886,-0.06716548350068813,0.19574697786316525
A,urban_short,8.0,830.0,0.18312362231785234,-0.06778321582125502,0.1952660374921411
A,urban_short,8.0,840.0,0.1823832342480162,-0.068396273737597,0.19478627876715304
A,urban_short,8.0,850.0,0.18164206002251262,-0.06900466533418918,0.19430769878495688
A,urban_short,8.0,860.0,0.180900121461312,-0.0696083987689128,0.1938302946494418
A,urban_short,8.0,870.0,0.18015744029581746,-0.0702074822724974,0.19335406347161177
A,urban_short,8.0,880.0,0.17941403816877455,-0.07080192414796369,0.19287900236956976
A,urban_short,8.0,890.0,0.17866993663418057,-0.07139173277006759,0.19240510846849895
A,urban_short,8.0,900.0,0.17792515715719837,-0.07197691658474521,0.19193237890064593
A,urban_short,8.0,910.0,0.17717972111407204,-0.07255748410855886,0.19146081080530322
A,urban_short,8.0,920.0,0.176433649792045,-0.07313344392814394,0.1909904013287918
A,urban_short,8.0,930.0,0.17568696438928177,-0.07370480469965697,0.19052114762444441
A,urban_short,8.0,940.0,0.17493968601478993,-0.07427157514822477,0.19005304685258714
A,urban_short,8.0,950.0,0.17419183568834787,-0.07483376406739423,0.18958609618052374
A,urban_short,8.0,960.0,0.1734434343404325,-0.07539138031858379,0.18912029278251782
A,urban_short,8.0,970.0,0.17269450281214954,-0.07594443283053523,0.18865563383977488
A,urban_short,8.0,980.0,0.1719450618551685,-0.07649293059876712,0.18819211654042664
A,urban_short,8.0,990.0,0.17119513213165807,-0.07703688268502872,0.1877297380795135
A,urban_short,8.0,1000.0,0.1704447342142243,-0.07757629821675593,0.1872684956589672
A,urban_short,9.0,0.0,0.23964334395324433,-1.5895576234905986e-06,0.2396433439585161
A,urban_short,9.0,10.0,0.23905091048386568,-0.0011502286280381847,0.2390536777149892
A,urban_short,9.0,20.0,0.23845443599540486,-0.002293188516994237,0.2384654624038062
A,urban_short,9.0,30.0,0.23785395769881074,-0.0034304638949282486,0.2378786944548041
A,urban_short,9.0,40.0,0.23724951273858752,-0.004562049623809485,0.23729337030660444
A,urban_short,9.0,50.0,0.23664113819204133,-0.005687940756347343,0.2367094864065919
A,urban_short,9.0,60.0,0.23602887106853204,-0.006808132535198274,0.23612703921089287
A,urban_short,9.0,70.0,0.23541274830873093,-0.007922620392169946,0.235546025184354
A,urban_short,9.0,80.0,0.2347928067838832,-0.009031399947425264,0.23496644080051998
A,urban_short,9.0,90.0,0.23416908329507719,-0.010134467008683272,0.23438828254161276
A,urban_short,9.0,100.0,0.2335416145725195,-0.011231817570419132,0.23381154689851064
A,urban_short,9.0,110.0,0.23291043727481422,-0.01232344781306326,0.2332362303707262
A,urban_short,9.0,120.0,0.23227558798824874,-0.013409354102198191,0.2326623294663853
A,urban_short,9.0,130.0,0.2316371032260853,-0.014489532987753934,0.2320898407022059
A,urban_short,9.0,140.0,0.23099501942785744,-0.015563981203202735,0.23151876060347654
A,urban_short,9.0,150.0,0.23034937295867372,-0.016632695664751573,0.23094908570403655
A,urban_short,9.0,160.0,0.22970020010852432,-0.01769567347053375,0.23038081254625323
A,urban_short,9.0,170.0,0.2290475370915956,-0.018752911899799263,0.22981393768100206
A,urban_short,9.0,180.0,0.22839142004558927,-0.01980440841210352,0.22924845766764537
A,urban_short,9.0,190.0,0.2277318850310474,-0.020850160646495138,0.22868436907401182
A,urban_short,9.0,200.0,0.22706896803068216,-0.02189016642070245,0.22812166847637472
A,urban_short,9.0,210.0,0.22640270494871279,-0.022924423730318395,0.22756035245943235
A,urban_short,9.0,220.0,0.22573313161020608,-0.02395293074798505,0.2270004176162863
A,urban_short,9.0,230.0,0.2250602837604241,-0.024975685822576105,0.22644186054842125
A,urban_short,9.0,240.0,0.22438419706417692,-0.025992687478379108,0.22588467786568453
A,urban_short,9.0,250.0,0.2237049071051798,-0.027003934414275933,0.22532886618626483
A,urban_short,9.0,260.0,0.22302244938541774,-0.028009425502922437,0.22477442213667234
A,urban_short,9.0,270.0,0.22233685932451439,-0.029009159789927446,0.22422134235171826
A,urban_short,9.0,280.0,0.22164817225910624,-0.030003136493029978,0.2236696234744938
A,urban_short,9.0,290.0,0.22095642344222355,-0.030991355001276186,0.22311926215635064
A,urban_short,9.0,300.0,0.22026164804267456,-0.031973814874195344,0.2225702550568794
A,urban_short,9.0,310.0,0.2195638811444383,-0.03295051584097411,0.22202259884389092
A,urban_short,9.0,320.0,0.2188631577460598,-0.033921457799631245,0.2214762901933948
A,urban_short,9.0,330.0,0.21815951276005252,-0.03488664081619042,0.2209313257895797
A,urban_short,9.0,340.0,0.21745298101230587,-0.03584606512385198,0.22038770232479327
A,urban_short,9.0,350.0,0.2167435972414974,-0.036799731122165495,0.21984541649952155
A,urban_short,9.0,360.0,0.2160313960985123,-0.037747639376199855,0.21930446502237008
A,urban_short,9.0,370.0,0.21531641214586583,-0.03868979061571325,0.2187648446100426
A,urban_short,9.0,380.0,0.21459867985713338,-0.039626185734322764,0.21822655198732227
A,urban_short,9.0,390.0,0.2138782336163835,-0.04055682578867293,0.21768958388705023
A,urban_short,9.0,400.0,0.2131551077176201,-0.041481711997603546,0.21715393705010821
A,urban_short,9.0,410.0,0.21242933636422529,-0.04240084574131715,0.2166196082253962
A,urban_short,9.0,420.0,0.2117009536684113,-0.04331422856054571,0.2160865941698143
A,urban_short,9.0,430.0,0.2109699936506762,-0.044221862155716635,0.21555489164824249
A,urban_short,9.0,440.0,0.21023649023926513,-0.04512374838611874,0.21502449743352123
A,urban_short,9.0,450.0,0.20950047726963666,-0.046019889269067055,0.21449540830643146
A,urban_short,9.0,460.0,0.20876198848393523,-0.04691028697906749,0.21396762105567554
A,urban_short,9.0,470.0,0.20802105753046785,-0.047794943846981,0.21344113247785743
A,urban_short,9.0,480.0,0.2072777179631873,-0.04867386235918738,0.21291593937746356
A,urban_short,9.0,490.0,0.20653200324117907,-0.04954704515674818,0.2123920385668428
A,urban_short,9.0,500.0,0.20578394672815553,-0.05041449503457018,0.21186942686618815
A,urban_short,9.0,510.0,0.2050335816919534,-0.05127621494056738,0.21134810110351643
A,urban_short,9.0,520.0,0.20428094130403784,-0.052132207974823694,0.2108280581146495
A,urban_short,9.0,530.0,0.2035260586390112,-0.05298247738875434,0.21030929474319504
A,urban_short,9.0,540.0,0.20276896667412722,-0.05382702658426784,0.20979180784052745
A,urban_short,9.0,550.0,0.2020096982888101,-0.054665859112927324,0.2092755942657684
A,urban_short,9.0,560.0,0.20124828626417932,-0.055498978675111436,0.20876065088576806
A,urban_short,9.0,570.0,0.20048476328257955,-0.056326389119175556,0.20824697457508654
A,urban_short,9.0,580.0,0.19971916192711459,-0.057148094440612134,0.20773456221597342
A,urban_short,9.0,590.0,0.19895151468118855,-0.057964098781211754,0.2072234106983505
A,urban_short,9.0,600.0,0.19818185392805082,-0.05877440642822342,0.2067135169197923
A,urban_short,9.0,610.0,0.19741021195034608,-0.05957902181351464,0.20620487778550683
A,urban_short,9.0,620.0,0.1966366209296702,-0.06037794951273213,0.2056974902083174
A,urban_short,9.0,630.0,0.19586111294613048,-0.06117119424446176,0.20519135110864337
A,urban_short,9.0,640.0,0.1950837199779119,-0.061958760869388674,0.2046864574144817
A,urban_short,9.0,650.0,0.19430447390084804,-0.06274065438945793,0.2041828060613889
A,urban_short,9.0,660.0,0.1935234064879962,-0.06351687994703405,0.20368039399246102
A,urban_short,9.0,670.0,0.19274054940921925,-0.06428744282406182,0.20317921815831635
A,urban_short,9.0,680.0,0.19195593423077162,-0.06505234844122633,0.20267927551707657
A,urban_short,9.0,690.0,0.19116959241489015,-0.06581160235711339,0.2021805630343482
A,urban_short,9.0,700.0,0.19038155531939005,-0.06656521026737029,0.20168307768320373
A,urban_short,9.0,710.0,0.1895918541972669,-0.06731317800386609,0.20118681644416433
A,urban_short,9.0,720.0,0.18880052019630203,-0.06805551153385268,0.20069177630518048
A,urban_short,9.0,730.0,0.1880075843586742,-0.06879221695912584,0.20019795426161435
A,urban_short,9.0,740.0,0.18721307762057549,-0.0695233005151863,0.19970534731622117
A,urban_short,9.0,750.0,0.18641703081183258,-0.07024876857040127,0.19921395247913118
A,urban_short,9.0,760.0,0.1856194746555329,-0.07096862762516631,0.19872376676783163
A,urban_short,9.0,770.0,0.18482043976765566,-0.07168288431106688,0.19823478720714846
A,urban_short,9.0,780.0,0.1840199566567074,-0.07239154539004117,0.19774701082922813
A,urban_short,9.0,790.0,0.1832180557233637,-0.07309461775354244,0.19726043467352009
A,urban_short,9.0,800.0,0.18241476726011438,-0.073792108421702,0.1967750557867585
A,urban_short,9.0,810.0,0.18161012145091426,-0.07448402454249256,0.19629087122294422
A,urban_short,9.0,820.0,0.18080414837083852,-0.07517037339089216,0.1958078780433268
A,urban_short,9.0,830.0,0.17999687798574385,-0.07585116236804802,0.1953260733163874
A,urban_short,9.0,840.0,0.17918834015193286,-0.07652639900044138,0.19484545411782012
A,urban_short,9.0,850.0,0.17837856461582452,-0.07719609093905234,0.19436601753051463
A,urban_short,9.0,860.0,0.1775675810136291,-0.0778602459585256,0.19388776064453847
A,urban_short,9.0,870.0,0.17675541887102802,-0.07851887195633646,0.19341068055711952
A,urban_short,9.0,880.0,0.17594210760285786,-0.07917197695195713,0.19293477437262793
A,urban_short,9.0,890.0,0.17512767651280006,-0.07981956908602432,0.19246003920255902
A,urban_short,9.0,900.0,0.1743121547930749,-0.08046165661950654,0.1919864721655156
A,urban_short,9.0,910.0,0.17349557152414014,-0.08109824793287256,0.19151407038719034
A,urban_short,9.0,920.0,0.17267795567439456,-0.08172935152526005,0.19104283100034844
A,urban_short,9.0,930.0,0.17185933609988602,-0.08235497601364569,0.19057275114481015
A,urban_short,9.0,940.0,0.17103974154402504,-0.08297513013201444,0.19010382796743366
A,urban_short,9.0,950.0,0.17021920063730173,-0.08358982273053137,0.18963605862209762
A,urban_short,9.0,960.0,0.16939774189700807,-0.08419906277471237,0.1891694402696834
A,urban_short,9.0,970.0,0.16857539372696548,-0.08480285934459714,0.18870397007805892
A,urban_short,9.0,980.0,0.16775218441725573,-0.08540122163392157,0.1882396452220604
A,urban_short,9.0,990.0,0.16692814214395765,-0.0859941589492918,0.18777646288347588
A,urban_short,9.0,1000.0,0.1661032949688875,-0.08658168070935894,0.18731442025102774
A,urban_short,10.0,0.0,0.2398324139964627,-7.671191977940095e-07,0.23983241399768954
A,urban_short,10.0,10.0,0.23923799934618556,-0.0012780355973902892,0.23924141302490604
A,urban_short,10.0,20.0,0.23863825559620722,-0.0025489727791653998,0.2386518684113528
A,urban_short,10.0,30.0,0.238033229672839,-0.0038135659751971944,0.23806377656823327
A,urban_short,10.0,40.0,0.23742296845366737,-0.005071802777523547,0.23747713391559455
A,urban_short,10.0,50.0,0.2368075187661765,-0.006323671058590004,0.23689193688230567
A,urban_short,10.0,60.0,0.23618692738637873,-0.007569158970287442,0.2363081819060356
A,urban_short,10.0,70.0,0.2355612410374539,-0.008808254942985889,0.23572586543323176
A,urban_short,10.0,80.0,0.23493050638839755,-0.010040947684562384,0.23514498391909835
A,urban_short,10.0,90.0,0.23429477005267663,-0.011267226179425164,0.2345655338275744
A,urban_short,10.0,100.0,0.23365407858689552,-0.012487079687532014,0.23398751163131318
A,urban_short,10.0,110.0,0.23300847848946818,-0.013700497743405152,0.23341091381165965
A,urban_short,10.0,120.0,0.23235801619930121,-0.014907470155140138,0.23283573685862985
A,urban_short,10.0,130.0,0.23170273809448358,-0.01610798700341152,0.23226197727088893
A,urban_short,10.0,140.0,0.23104269049098636,-0.01730203864047284,0.23168963155573047
A,urban_short,10.0,150.0,0.23037791964136944,-0.01848961568915342,0.23111869622905426
A,urban_short,10.0,160.0,0.229708471733499,-0.019670709041849192,0.23054916781534648
A,urban_short,10.0,170.0,0.2290343928892708,-0.020845309859510757,0.22998104284765705
A,urban_short,10.0,180.0,0.22835572916334476,-0.022013409570625923,0.2294143178675799
A,urban_short,10.0,190.0,0.2276725265418853,-0.02317499987019922,0.22884898942523038
A,urban_short,10.0,200.0,0.2269848309413136,-0.024330072718725674,0.22828505407922614
A,urban_short,10.0,210.0,0.2262926882070647,-0.02547862034116222,0.22772250839666439
A,urban_short,10.0,220.0,0.22559614411235618,-0.026620635225893672,0.2271613489531022
A,urban_short,10.0,230.0,0.2248952443569637,-0.02775611012369549,0.22660157233253508
A,urban_short,10.0,240.0,0.22419003456600567,-0.028885038046692055,0.22604317512737618
A,urban_short,10.0,250.0,0.22348056028873678,-0.030007412267311743,0.22548615393843616
A,urban_short,10.0,260.0,0.22276686699734932,-0.031123226317237383,0.22493050537490172
A,urban_short,10.0,270.0,0.22204900008578332,-0.03223247398635346,0.2243762260543152
A,urban_short,10.0,280.0,0.22132700486854623,-0.03333514932168928,0.22382331260255445
A,urban_short,10.0,290.0,0.22060092657953922,-0.03443124662635905,0.22327176165381152
A,urban_short,10.0,300.0,0.21987081037089395,-0.035520760458497266,0.22272156985057273
A,urban_short,10.0,310.0,0.2191367013118168,-0.03660368563019177,0.2221727338435982
A,urban_short,10.0,320.0,0.2183986443874418,-0.03768001720641226,0.22162525029190105
A,urban_short,10.0,330.0,0.21765668449769257,-0.03874975050393614,0.22107911586272772
A,urban_short,10.0,340.0,0.21691086645615193,-0.03981288109027031,0.22053432723153688
A,urban_short,10.0,350.0,0.21616123498894108,-0.04086940478257033,0.2199908810819798
A,urban_short,10.0,360.0,0.21540783473360683,-0.041919317646555376,0.2194487741058803
A,urban_short,10.0,370.0,0.21465071023801682,-0.0429626159954209,0.2189080030032138
A,urban_short,10.0,380.0,0.2138899059592641,-0.04399929638874748,0.2183685644820877
A,urban_short,10.0,390.0,0.2131254662625806,-0.04502935563140667,0.217830455258722
A,urban_short,10.0,400.0,0.21235743542025703,-0.046052790772464165,0.21729367205742783
A,urban_short,10.0,410.0,0.21158585761057402,-0.04706959910407922,0.2167582116105889
A,urban_short,10.0,420.0,0.2108107769167402,-0.04807977816040154,0.2162240706586411
A,urban_short,10.0,430.0,0.2100322373258385,-0.049083325716465585,0.2156912459500524
A,urban_short,10.0,440.0,0.20925028272778187,-0.05008023978708097,0.21515973424130308
A,urban_short,10.0,450.0,0.20846495691427755,-0.051070518625721366,0.2146295322968667
A,urban_short,10.0,460.0,0.20767630357779882,-0.052054160723409515,0.21410063688918957
A,urban_short,10.0,470.0,0.20688436631056573,-0.05303116480760028,0.21357304479867117
A,urban_short,10.0,480.0,0.2060891886035355,-0.0540015298410604,0.21304675281364552
A,urban_short,10.0,490.0,0.20529081384539902,-0.054965255020746395,0.2125217577303603
A,urban_short,10.0,500.0,0.20448928532158753,-0.05592233977667919,0.21199805635295807
A,urban_short,10.0,510.0,0.20368464621328752,-0.056872783770816726,0.2114756454934567
A,urban_short,10.0,520.0,0.20287693959646377,-0.057816586895923915,0.21095452197173004
A,urban_short,10.0,530.0,0.20206620844089124,-0.05875374927444012,0.21043468261548873
