scenario_name,density,region_radius_m,coherence,frequency_khz,mean_abs_v,var_v,rms_abs_v,p90_abs_v,p95_abs_v,p99_abs_v,exceedance_probability,exceedance_threshold_v,sample_size
density_sweep,1.0,500.0,0.0,53.0,0.017650662274932512,0.0005873960063425833,0.029982359565022713,0.04775236549544549,0.0656307458168506,0.09869827619986196,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,54.0,0.017730840354014787,0.0005958376358997078,0.030169858063293354,0.047860051827304455,0.06675477186244079,0.10098907632862908,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,55.0,0.017739153724855718,0.0005980145194118258,0.03021079433391132,0.04849877386117471,0.06508177390024167,0.09836521867347459,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,56.0,0.01784831459435718,0.0006100471710095279,0.030473094770119287,0.04908914973776606,0.06497814663939566,0.10052241893888374,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,57.0,0.01778982412424923,0.0006077070152734282,0.03040040884009865,0.04849949718417125,0.06754993604600155,0.10213857749229574,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,58.0,0.01777239095370164,0.0006065733413010962,0.030371552833405015,0.048644125582491524,0.06725524841305787,0.09841640787401132,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,59.0,0.017797909223108373,0.0006121364278034222,0.030477893636493784,0.04895084647610698,0.06610857993523665,0.09826593208717407,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,60.0,0.01783546309373708,0.0006156722022321091,0.030557747724597874,0.048770002375543416,0.0676077903608311,0.10303011497048148,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,61.0,0.01783850106324669,0.000615462744473953,0.030556093740159364,0.04947692230026975,0.06703561454865396,0.10169942273974192,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,62.0,0.017864897877091057,0.0006199736900385432,0.030645199725200616,0.048582720719080916,0.06914592008376641,0.10454620477777128,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,63.0,0.01786440276492559,0.000617220670827774,0.03059996008126898,0.04997876915233977,0.0681455990442442,0.10305208201036553,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,64.0,0.017890793272566863,0.0006249195857240178,0.030740853430666844,0.04887336341254319,0.06707859804084666,0.10270849069476112,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,65.0,0.017937192500588988,0.0006367825942852988,0.03096006248521609,0.0498200047976137,0.06680603448486597,0.10233981175925932,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,66.0,0.0179665609882978,0.0006461055414427961,0.031127204422964495,0.049138950541245646,0.06700969029276234,0.10688370827053022,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,67.0,0.01793009311245915,0.0006392834485884283,0.030996317323351227,0.050093158254254005,0.06687918868192205,0.10469645395058161,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,68.0,0.017963059165496335,0.0006393013664611096,0.031015687337930004,0.050190014509723595,0.06840863319761667,0.10300570418893662,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,69.0,0.017963069543517913,0.0006446183509789387,0.031101289658215132,0.04979864346509546,0.06606503433915417,0.1046638830780032,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,70.0,0.018001119273246297,0.0006520533596272455,0.031242497574888037,0.049140718590019894,0.06846934868612635,0.10847853802961521,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,71.0,0.01800953739192183,0.0006578609287229838,0.03134013984962439,0.05027095774789607,0.0677677173554718,0.10546235255436483,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,72.0,0.017989738112106076,0.000656392700332983,0.03130532506899018,0.05032683829556451,0.067891929766426,0.1050419224164788,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,73.0,0.018015466254515396,0.0006656514532123806,0.03146757819693094,0.050286820523941456,0.0680535279673639,0.1081036318613664,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,74.0,0.01804206318167105,0.0006668030107963584,0.03150109608645021,0.050874862191394934,0.066495112971033,0.10996347313252297,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,75.0,0.017977916570875673,0.0006643525867128519,0.031425436686579516,0.049684885010349844,0.06710879173012606,0.10765675529176703,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,76.0,0.01801837802072105,0.0006782842878898709,0.031669326396175125,0.04993066047197856,0.0660828447268835,0.10901394288702738,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,77.0,0.01803959673867003,0.0006763834551009315,0.0316513902632217,0.0509398660955284,0.06501905215267063,0.10672248818664082,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,78.0,0.01812865534051478,0.0006887625686153393,0.03189687622746958,0.05082131189896188,0.06696037836128368,0.10911921506017001,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,79.0,0.018099279955866566,0.0006966375752779281,0.03200346090970102,0.05052502784301695,0.06744076642303118,0.10938274420579341,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,80.0,0.018046700050108666,0.0006914387628352335,0.031892352461582785,0.05006052834447762,0.06614848438573225,0.10683190206573144,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,81.0,0.018069682858590574,0.0006980466808844325,0.03200875067062872,0.05031803597571248,0.06608656697694706,0.11258953201546386,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,82.0,0.018049990636390695,0.0006878965420939163,0.03183863539895685,0.050623764897734375,0.06485212447627009,0.11037679366545106,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,83.0,0.018059459535951446,0.0006996252651680501,0.032027634066516965,0.05050979268567369,0.06635011183957507,0.11239631859808515,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,84.0,0.01804581123766492,0.0007071648561943967,0.03213745726437968,0.05011991131284917,0.06529171614486454,0.11221266644728091,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,85.0,0.018134763518986616,0.0007237699909476056,0.03244440843715868,0.04971211810906978,0.06533933083370061,0.10494287054388463,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,86.0,0.01803297456064288,0.0007087379720010801,0.03215472194726419,0.050726843917193426,0.06661181447604768,0.10533135002140841,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,87.0,0.01810241163909499,0.0007139387501216214,0.032274387016221755,0.050277535181967134,0.06647012998180606,0.11060167360563974,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,88.0,0.018087884827005078,0.000724608055052683,0.03243115219303322,0.05084765668472205,0.06595386943727816,0.10480033385640983,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,89.0,0.018078239752203476,0.0007208316878160604,0.03236749048589047,0.05152317396896562,0.06606457905743895,0.10457988432657218,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,90.0,0.01808557068897892,0.0007286691133146982,0.03249241419871339,0.05049928676809932,0.0653333064234114,0.10424123672069402,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,91.0,0.018043550765605338,0.0007207439097474371,0.032346771616011606,0.04986189733852327,0.06595205312676891,0.10541992319053368,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,92.0,0.018028009270332927,0.0007324273349192497,0.03251824800278237,0.048955955158729095,0.06661785598409993,0.0998234338316831,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,93.0,0.018079804051351442,0.0007454905967715808,0.032747059582607485,0.049885489760160315,0.06720924211027451,0.10873488881169088,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,94.0,0.018033977625079058,0.000740489717155648,0.03264527632196579,0.04862996105042805,0.06698579471594625,0.1070779844347088,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,95.0,0.018107547567159814,0.0007606911976032083,0.0329935520443035,0.050636519025930804,0.06846891931602817,0.10742294228809485,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,96.0,0.018096295933623434,0.0007617506123941766,0.033003432229261435,0.050394714012250354,0.0668901434998805,0.10579188090148596,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,97.0,0.018114269409376955,0.0007580430512772082,0.03295709039816315,0.05062917302838911,0.06782951974609765,0.10671478568818588,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,98.0,0.01808903432751473,0.000772797510578766,0.03316640881194062,0.04842697675227087,0.06786004874182629,0.10903810674158071,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,99.0,0.01806194999106273,0.0007545322918348799,0.03287501071200633,0.049798615913095624,0.06862585055424726,0.10725966063082652,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,100.0,0.018088066184824832,0.0007430892533365344,0.03271494141280308,0.04972203020936414,0.06809506926279531,0.10849185067657233,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,101.0,0.018150856856536182,0.0007693347780230076,0.03314797705214413,0.0494514672505216,0.06819079913714726,0.10598834304416915,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,102.0,0.018159698512099906,0.000782609071177931,0.03335241702228332,0.050283456363376944,0.0689536011122337,0.10553838696362934,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,103.0,0.01814935928789144,0.0007737458806995192,0.03321362857714421,0.04969361970745046,0.06915382661125141,0.10876630595338582,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,104.0,0.018070072192235605,0.0007518778318365503,0.032839082521732496,0.04818217209233831,0.06791320500413209,0.10743871488692167,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,105.0,0.018182218791481988,0.0007728886909934478,0.03321869610888977,0.050668793250415366,0.06813522680134218,0.10911533415715173,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,106.0,0.018222735656585637,0.0007779421409461884,0.033316816110726816,0.04929686317920836,0.06819671284577349,0.11311986068640446,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,107.0,0.018238452238455057,0.0007954752379807226,0.03358744375559308,0.0500692136513193,0.06888403884930716,0.11467782687705017,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,108.0,0.018312382032698027,0.0008015628412151705,0.03371803933989419,0.05055779318251012,0.06811455012411882,0.10969042154132738,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,109.0,0.018262856080192853,0.0007900085895824956,0.0335192556866696,0.04959975630432398,0.06778324774548698,0.11075464291912555,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,110.0,0.018276783655108562,0.0007997252937486701,0.03367144360618228,0.05052821485061943,0.06703711556130412,0.1091452627901378,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,111.0,0.01829571396206461,0.0008011469796659375,0.033702820787697034,0.05046135748306445,0.06574833395800196,0.11043066134243379,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,112.0,0.018350987603417957,0.000820986470951619,0.03402565527616505,0.05028227197063315,0.06818459808448299,0.11400539822766964,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,113.0,0.0183202218197881,0.0007987053597729924,0.03367990331487358,0.050880032660242845,0.06715550033946,0.11286543257682884,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,114.0,0.01834868391561867,0.0008172730421867978,0.03396979899295963,0.05088936999727328,0.06647070694178771,0.11366516919981187,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,115.0,0.01846843356145369,0.0008502254401323009,0.03451533685691232,0.05150504370546211,0.06691741047941446,0.1128407190254742,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,116.0,0.018372303458368527,0.0008253158115553359,0.03410069421465956,0.05105388600238435,0.06836354973199534,0.1112324384942972,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,117.0,0.01843662275126524,0.0008332256787659446,0.034251054541990615,0.05088747482909058,0.06647249568730668,0.1135232433255522,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,118.0,0.018428290464650905,0.0008342779363955179,0.034261929686534895,0.05109254817701681,0.06680483670392255,0.10996957909148748,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,119.0,0.018461470631812645,0.0008329153618272226,0.034259907468008485,0.05062549076183259,0.06611496784785868,0.11177002945470742,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,120.0,0.01848586103162249,0.0008568002075731817,0.03461975253599656,0.050306315230269696,0.06756303793511668,0.10787119829676098,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,121.0,0.018536164878115338,0.0008546298022650269,0.03461530312814989,0.05155082596671246,0.06788859078129103,0.11379591771780748,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,122.0,0.01855103596286709,0.0008579362340454374,0.03467098454530857,0.051504144627386686,0.06763629170543302,0.10867344853783961,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,123.0,0.018540388550736017,0.0008444536080377319,0.034470271476302515,0.050707612912441066,0.06642576464202539,0.10792379377353538,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,124.0,0.018626414316546446,0.000867392512068773,0.034847321595216176,0.052345756849755065,0.06683773225837869,0.11083574393564379,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,125.0,0.018579816781757737,0.000853341832257852,0.03462010144268122,0.05053048424483546,0.06556512921184829,0.10704018751650601,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,126.0,0.018647276943513185,0.0008628478814919091,0.03479322949799268,0.052748055388736656,0.06795433244481897,0.10911697423062323,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,127.0,0.018679058297953088,0.0008630245031194041,0.03481280974034894,0.05152262326640131,0.06777203086327988,0.10827959443097747,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,128.0,0.018681986341394112,0.0008746467506131702,0.034980899992327334,0.05134930195195488,0.06883848723963513,0.11002073104646136,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,129.0,0.018754227749173166,0.0008915058334848165,0.03525942273992405,0.05246235278372473,0.06711479506333598,0.11344274482440866,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,130.0,0.018698596039269943,0.0008793660114556992,0.03505714627997408,0.051947807347082264,0.06565828844741414,0.10928304978168685,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,131.0,0.018756889256877508,0.0009023608733285448,0.035414428809784744,0.052591217673573484,0.06658934018825574,0.11166549281611148,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,132.0,0.018818995840185992,0.0009274956157057331,0.03580014273908235,0.052511751479916255,0.06688740748341188,0.11051506776654532,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,133.0,0.018810968940882754,0.0009052531183576649,0.035483879027701025,0.05297521910856326,0.06905741817995065,0.10732074701965477,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,134.0,0.01878275081710438,0.0008834813141395003,0.035160674657875035,0.052200086149962584,0.06661175276295069,0.1118633841822319,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,135.0,0.018821297431535728,0.000894332540100613,0.03533516346512276,0.05262202055190185,0.06714172116056571,0.10943648431193605,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,136.0,0.01887147613841058,0.0008903098933152361,0.03530499263500611,0.0525732089188997,0.0686027948039078,0.11067350108324223,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,137.0,0.018887408041737757,0.0009083664851092777,0.03556825364906714,0.05259918815487841,0.06964095206084113,0.11078508671101095,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,138.0,0.01891646346161151,0.0009479454458833306,0.03613555085753937,0.052297406221858814,0.06891010008236664,0.11132514256660879,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,139.0,0.01897790262128504,0.0009345640724254235,0.035982285368336475,0.05156861811136527,0.0695554060297467,0.11153328306003618,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,140.0,0.01887688176345239,0.0009200154471423302,0.035726070484363256,0.05191960845356856,0.06898117132818228,0.11208496873419775,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,141.0,0.019002553448289577,0.0009451509527543285,0.036142052934351014,0.05232013744908927,0.06883001716407791,0.11322149104362306,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,142.0,0.018917107131896305,0.0009121939748200739,0.035637773738825436,0.05197137821946871,0.07055884544175069,0.109829803590729,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,143.0,0.019018213608342625,0.0009484943601696689,0.03619650271811101,0.052170707847266906,0.0698605525951405,0.11493648388111405,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,144.0,0.01896028735339843,0.000933232387055517,0.03595448349759676,0.052131772433972066,0.06978381978443993,0.11063461714130729,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,145.0,0.01899497208302515,0.0009241717988119902,0.03584662833861638,0.051839549645074534,0.07037805519045173,0.11173416225719707,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,146.0,0.019023003257084673,0.0009445356923513301,0.036144298931787076,0.05188298775318965,0.06959875607808721,0.11196296769817696,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,147.0,0.01907801055955843,0.0009576107686411127,0.03635355904931092,0.05262350232477635,0.071024781163904,0.11725335822215928,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,148.0,0.01898731527844364,0.0009322885963592646,0.035955621783558184,0.05233255064055731,0.07137840584670192,0.1170910092448089,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,149.0,0.019044890376211425,0.000936477741418734,0.03604421716254418,0.052058109536514394,0.06926681052354526,0.11239829290979313,0.0,1.0,1024
density_sweep,1.0,500.0,0.0,150.0,0.01912049934051735,0.0009608167029969887,0.0364199148547565,0.05358317302554786,0.07115981756661324,0.11733979270788245,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,2.0,0.041656491550123166,0.003982101502250711,0.07561325803399953,0.09720900072268548,0.14280254285156604,0.23975944433988938,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,3.0,0.03695092848836996,0.0025006369603166947,0.06217723117403448,0.08605297834890811,0.12436704867888428,0.18380610746260898,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,4.0,0.03442683493415506,0.0019575949852010466,0.05606069878965661,0.08009390160085396,0.1065348168080205,0.17037625488222063,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,5.0,0.03271624075294196,0.0016065607083437892,0.05173889366181161,0.07580098212752719,0.10209484052614375,0.15120690407544057,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,6.0,0.03152480112781703,0.0013790290475627913,0.04871182745197726,0.07187339525895992,0.096242400607066,0.1454771258745372,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,7.0,0.030760074643947463,0.0012528845015378812,0.046894207463599395,0.06972675514675755,0.09185631700531546,0.14419266652936857,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,8.0,0.029931019540683734,0.0011143902606062408,0.044835880624239245,0.06722752727709899,0.08695688383465892,0.1387611729071645,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,9.0,0.029347760584208432,0.0010457967133092564,0.04367021599004606,0.06484132276582544,0.08260872054449142,0.13285510912722892,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,10.0,0.028942893741600934,0.0009699737830617902,0.04251664240270382,0.06410890107885506,0.08265469148991131,0.13567720523761045,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,11.0,0.02857342159854733,0.000933294639638173,0.041829834585932854,0.0636142116242764,0.07949653528154567,0.12657454159064166,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,12.0,0.028253320693428695,0.0008937442257328324,0.04113385899643454,0.06256275708501594,0.07768704401035922,0.12560936186498695,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,13.0,0.02814299339428332,0.0008782474126040942,0.040869004022544626,0.06366537477107444,0.07812800312126283,0.12593029654684199,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,14.0,0.0279141036520589,0.0008475599897542785,0.040333077894603664,0.062483928063568756,0.07735860327479072,0.11835610093237707,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,15.0,0.027734127746225582,0.0008345220772055504,0.040046272224134795,0.06267097744437893,0.07676968669504963,0.12016476466046426,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,16.0,0.02766545402836936,0.0008066128854909669,0.039648332021496,0.06285864617493905,0.07509034209933453,0.12193297113312106,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,17.0,0.027671777434470447,0.0008081376031934303,0.039671965789160206,0.061969283500533115,0.07608098662201618,0.11637317454881618,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,18.0,0.027740290553840436,0.0008175947617846072,0.03983865562234871,0.062124440544023204,0.07617894288114938,0.11435768735539138,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,19.0,0.0277106706187185,0.0007917807664712031,0.03949255667350889,0.06220401527753479,0.07543402711925003,0.11599859371792703,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,20.0,0.027810928198910484,0.0008103300304441176,0.03979670536274419,0.06159732741441394,0.07665266424137569,0.1160431678030152,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,21.0,0.027885216534418614,0.0007913880343036682,0.03961026805608719,0.06272062221253986,0.07751835133595827,0.11768496814287634,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,22.0,0.027863337230877045,0.0008032175059961719,0.03974396894671883,0.06140505211675606,0.07730595937146938,0.11812810314512376,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,23.0,0.027667990253724493,0.0007897195992432149,0.03943649685156388,0.0615392443310219,0.07624534934759136,0.11616485443498452,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,24.0,0.027450109607660093,0.0007800355498732329,0.03916049115302036,0.061905785980792216,0.07603218625914906,0.11418006809278777,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,25.0,0.027187771188344992,0.0007675827596737068,0.03881697646473137,0.06099240678286359,0.07591403562441877,0.11102808753946297,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,26.0,0.026951340619764147,0.0007378426026673523,0.038265093281865926,0.06061091620513623,0.07526345900704196,0.11571964431516692,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,27.0,0.026779629192361615,0.0007385872974565981,0.038154106425612754,0.060339338933306605,0.0730687239418898,0.11463184145007299,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,28.0,0.026589842014304435,0.0007268774655760446,0.03786683461713844,0.06048214622692867,0.07220781459238067,0.10919107216895839,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,29.0,0.026543469224808876,0.0007353843879975059,0.03794654327453137,0.06065390463044477,0.07268496341184245,0.113561566425696,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,30.0,0.02644538542133213,0.0007229213938648421,0.037713125088590156,0.060025868587495895,0.07270642482550213,0.11223926821010394,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,31.0,0.026364522544024913,0.0007116667457630764,0.037506729992595654,0.06115462606266461,0.07221276102310636,0.11431455847024787,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,32.0,0.02641179635377542,0.0007254721266263364,0.03772340272641959,0.060798757475129445,0.07315243249834655,0.11100666821926723,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,33.0,0.026358042936737252,0.0007215149522386216,0.03763324832768899,0.06067139684457391,0.07196661687797426,0.11493902440393201,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,34.0,0.026289558048741127,0.0007116999773945528,0.03745451694779526,0.06040173081343296,0.0713463258118304,0.11464251871465085,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,35.0,0.026362702542198146,0.0007251271434952347,0.0376844693318568,0.06011107315151147,0.07325071313663951,0.1107801394615232,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,36.0,0.026340066228250383,0.0007227078324334541,0.03763651048306777,0.05964469511122906,0.07397525178211173,0.11080069989696448,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,37.0,0.026292683785428306,0.0007166733539835293,0.0375230405834076,0.059393048963137685,0.07336415555176093,0.11072828430538886,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,38.0,0.026362772882071936,0.0007266420089073071,0.037704612488911944,0.059714239441980246,0.07402193638516776,0.11441064050253849,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,39.0,0.026387366666226517,0.000737083904729354,0.03785996598396829,0.059225464365683475,0.07422304331637583,0.11271098706537161,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,40.0,0.026361848177681356,0.0007341868708912288,0.03780388750160955,0.05868937117035354,0.07371869469687217,0.11652520660537335,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,41.0,0.02630749284520672,0.0007210976050474139,0.03759231018237662,0.05823213652731092,0.07499029965556861,0.11245553434548021,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,42.0,0.026344571396840197,0.0007278043063910556,0.037707303648951966,0.05793793943135084,0.07345860012975056,0.11667812638789699,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,43.0,0.026377118202681623,0.000728081586613301,0.03773372432309775,0.05872580646704109,0.07403780492890857,0.11474874662460031,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,44.0,0.026410524371221634,0.0007280380137007502,0.03775650687316879,0.058823157762152814,0.07382946722719952,0.1148148326039909,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,45.0,0.026453537055584078,0.0007392063984604834,0.037934101033392675,0.058178694982303915,0.07466783803189536,0.11418423887424094,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,46.0,0.026509903181994345,0.0007399013772397593,0.03798257948005208,0.05801969263318947,0.07453783580775894,0.1174278415472718,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,47.0,0.02648084405522427,0.0007396070712057386,0.037958426904744685,0.05736221029018909,0.07478576903608283,0.11734154387575337,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,48.0,0.026492266017535925,0.0007346222991319582,0.03790069205009121,0.05777017508470034,0.07325434863404834,0.11788298952043559,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,49.0,0.02655160182112823,0.0007323919997592627,0.037912788858471,0.058213700151827336,0.07406636664167682,0.11800351644179274,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,50.0,0.02659269808640779,0.0007418742880119969,0.03806633525212052,0.05880507253191454,0.07365605311458313,0.11856054204289385,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,51.0,0.02662300886275546,0.000753408547641634,0.03823863424009793,0.05894404662901598,0.07401737243384837,0.12033642612093814,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,52.0,0.026637360882815608,0.0007457571398479825,0.038148474866622616,0.058696705236807964,0.07323539893988217,0.1200656353096421,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,53.0,0.026646656450623096,0.0007458381125732831,0.03815602721157978,0.05821976290552759,0.07322933878083099,0.12308707855517613,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,54.0,0.026703772286804792,0.0007460296138243141,0.03819844326893228,0.059275732316735205,0.0744672679966257,0.12181881046427695,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,55.0,0.02670994954881626,0.000748734978678832,0.038238153506401716,0.05905724239242395,0.07395096676921306,0.12573291566401,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,56.0,0.026758214478404936,0.0007629177678271314,0.03845672645844223,0.05832750848734089,0.07407912878533153,0.1266512413253894,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,57.0,0.02684533104849123,0.0007667069668725188,0.038566549832407954,0.05913432116282451,0.07480257861698518,0.12496644950821703,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,58.0,0.02685847440633087,0.000770264538621253,0.03862178382800027,0.05889013410624415,0.07321247170056626,0.12578062447370486,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,59.0,0.026889016906226033,0.0007689511868359519,0.038626032892587626,0.05943701548768413,0.07361194028106387,0.12033057423892361,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,60.0,0.026926550622558804,0.0007839541112561388,0.0388457621843794,0.05980566487981089,0.07383310967804305,0.12310706695666059,0.0,1.0,1024
density_sweep,2.0,500.0,0.0,61.0,0.026971734106869524,0.0007892849734366483,0.03894559556828368,0.06010040015736351,0.07415730791980413,0.11975858036762202,0.0,1.0,1024
